"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.30780 244479 0.0 0.9940 1.0000 0.1003 0.9940 0.9945 1.0000 0.1003
0.30789 244444 0.0 0.9940 1.0000 0.1003 0.9940 0.9945 1.0000 0.1003
0.30799 244408 0.0 0.9940 1.0000 0.1002 0.9940 0.9945 1.0000 0.1002
0.30809 244374 0.0 0.9940 1.0000 0.1002 0.9940 0.9945 1.0000 0.1002
0.30819 244339 0.0 0.9940 1.0000 0.1002 0.9940 0.9945 1.0000 0.1002
0.30829 244304 0.0 0.9940 1.0000 0.1001 0.9940 0.9945 1.0000 0.1001
0.30839 244269 0.0 0.9940 1.0000 0.1001 0.9940 0.9945 1.0000 0.1001
0.30849 244234 0.0 0.9940 1.0000 0.1001 0.9940 0.9945 1.0000 0.1001
0.30859 244199 0.0 0.9940 1.0000 0.1000 0.9940 0.9945 1.0000 0.1000
0.30869 244163 0.0 0.9940 1.0000 0.1000 0.9940 0.9945 1.0000 0.1000
0.30879 244129 0.0 0.9940 1.0000 0.0999 0.9940 0.9945 1.0000 0.0999
0.30889 244094 0.0 0.9940 1.0000 0.0999 0.9940 0.9945 1.0000 0.0999
0.30898 244059 0.0 0.9940 1.0000 0.0998 0.9940 0.9945 1.0000 0.0998
0.30908 244024 0.0 0.9940 1.0000 0.0998 0.9940 0.9945 1.0000 0.0998
0.30918 243989 0.0 0.9940 1.0000 0.0998 0.9940 0.9945 1.0000 0.0998
0.30928 243954 0.0 0.9940 1.0000 0.0998 0.9940 0.9945 1.0000 0.0998
0.30938 243918 0.0 0.9940 1.0000 0.0997 0.9940 0.9945 1.0000 0.0997
0.30948 243884 0.0 0.9940 1.0000 0.0997 0.9940 0.9945 1.0000 0.0997
0.30958 243849 0.0 0.9940 1.0000 0.0996 0.9940 0.9945 1.0000 0.0996
0.30968 243814 0.0 0.9940 1.0000 0.0996 0.9940 0.9945 1.0000 0.0996
0.30978 243779 0.0 0.9940 1.0000 0.0995 0.9940 0.9945 1.0000 0.0995
0.30988 243744 0.0 0.9940 1.0000 0.0995 0.9940 0.9945 1.0000 0.0995
0.30998 243709 0.0 0.9940 1.0000 0.0994 0.9940 0.9945 1.0000 0.0994
0.31007 243673 0.0 0.9940 1.0000 0.0994 0.9940 0.9945 1.0000 0.0994
0.31017 243639 0.0 0.9940 1.0000 0.0994 0.9940 0.9945 1.0000 0.0994
0.31027 243604 0.0 0.9940 1.0000 0.0994 0.9940 0.9945 1.0000 0.0994
0.31037 243569 0.0 0.9940 1.0000 0.0993 0.9940 0.9945 1.0000 0.0993
0.31047 243534 0.0 0.9940 1.0000 0.0993 0.9940 0.9945 1.0000 0.0993
0.31057 243499 0.0 0.9940 1.0000 0.0992 0.9940 0.9945 1.0000 0.0992
0.31067 243464 0.0 0.9940 1.0000 0.0992 0.9940 0.9945 1.0000 0.0992
0.31077 243428 0.0 0.9940 1.0000 0.0991 0.9940 0.9945 1.0000 0.0991
0.31087 243394 0.0 0.9940 1.0000 0.0991 0.9940 0.9945 1.0000 0.0991
0.31097 243359 0.0 0.9940 1.0000 0.0991 0.9940 0.9945 1.0000 0.0991
0.31107 243324 0.0 0.9940 1.0000 0.0990 0.9940 0.9944 1.0000 0.0990
0.31116 243289 0.0 0.9940 1.0000 0.0990 0.9940 0.9944 1.0000 0.0990
0.31126 243254 0.0 0.9940 1.0000 0.0990 0.9940 0.9944 1.0000 0.0990
0.31136 243219 0.0 0.9940 1.0000 0.0989 0.9940 0.9944 1.0000 0.0989
0.31146 243183 0.0 0.9939 1.0000 0.0989 0.9939 0.9944 1.0000 0.0989
0.31156 243149 0.0 0.9939 1.0000 0.0988 0.9939 0.9944 1.0000 0.0988
0.31166 243114 0.0 0.9939 1.0000 0.0988 0.9939 0.9944 1.0000 0.0988
0.31176 243079 0.0 0.9939 1.0000 0.0987 0.9939 0.9944 1.0000 0.0987
0.31186 243044 0.0 0.9939 1.0000 0.0987 0.9939 0.9944 1.0000 0.0987
0.31196 243009 0.0 0.9939 1.0000 0.0987 0.9939 0.9944 1.0000 0.0987
0.31206 242974 0.0 0.9939 1.0000 0.0986 0.9939 0.9944 1.0000 0.0986
0.31216 242938 0.0 0.9939 1.0000 0.0986 0.9939 0.9944 1.0000 0.0986
0.31225 242904 0.0 0.9939 1.0000 0.0986 0.9939 0.9944 1.0000 0.0986
0.31235 242869 0.0 0.9939 1.0000 0.0985 0.9939 0.9944 1.0000 0.0985
0.31245 242834 0.0 0.9939 1.0000 0.0985 0.9939 0.9944 1.0000 0.0985
0.31255 242799 0.0 0.9939 1.0000 0.0984 0.9939 0.9944 1.0000 0.0984
0.31265 242764 0.0 0.9939 1.0000 0.0984 0.9939 0.9944 1.0000 0.0984
0.31275 242729 0.0 0.9939 1.0000 0.0984 0.9939 0.9944 1.0000 0.0984
0.31285 242693 0.0 0.9939 1.0000 0.0983 0.9939 0.9944 1.0000 0.0983
0.31295 242659 0.0 0.9939 1.0000 0.0983 0.9939 0.9944 1.0000 0.0983
0.31305 242624 0.0 0.9939 1.0000 0.0982 0.9939 0.9944 1.0000 0.0982
0.31315 242588 0.0 0.9939 1.0000 0.0982 0.9939 0.9944 1.0000 0.0982
0.31325 242554 0.0 0.9939 1.0000 0.0982 0.9939 0.9944 1.0000 0.0982
0.31334 242519 0.0 0.9939 1.0000 0.0981 0.9939 0.9944 1.0000 0.0981
0.31344 242484 0.0 0.9939 1.0000 0.0981 0.9939 0.9944 1.0000 0.0981
0.31354 242448 0.0 0.9939 1.0000 0.0980 0.9939 0.9944 1.0000 0.0980
0.31364 242414 0.0 0.9939 1.0000 0.0980 0.9939 0.9944 1.0000 0.0980
0.31374 242379 0.0 0.9939 1.0000 0.0980 0.9939 0.9944 1.0000 0.0980
0.31384 242343 0.0 0.9939 1.0000 0.0979 0.9939 0.9944 1.0000 0.0979
0.31394 242309 0.0 0.9939 1.0000 0.0979 0.9939 0.9944 1.0000 0.0979
0.31404 242274 0.0 0.9939 1.0000 0.0978 0.9939 0.9944 1.0000 0.0978
0.31414 242239 0.0 0.9939 1.0000 0.0978 0.9939 0.9944 1.0000 0.0978
0.31424 242203 0.0 0.9939 1.0000 0.0978 0.9939 0.9944 1.0000 0.0978
0.31434 242169 0.0 0.9939 1.0000 0.0977 0.9939 0.9944 1.0000 0.0977
0.31444 242134 0.0 0.9939 1.0000 0.0977 0.9939 0.9944 1.0000 0.0977
0.31453 242098 0.0 0.9939 1.0000 0.0977 0.9939 0.9944 1.0000 0.0977
0.31463 242064 0.0 0.9939 1.0000 0.0976 0.9939 0.9944 1.0000 0.0976
0.31473 242029 0.0 0.9939 1.0000 0.0975 0.9939 0.9944 1.0000 0.0975
0.31483 241994 0.0 0.9939 1.0000 0.0975 0.9939 0.9944 1.0000 0.0975
0.31493 241958 0.0 0.9939 1.0000 0.0974 0.9939 0.9944 1.0000 0.0974
0.31503 241924 0.0 0.9939 1.0000 0.0974 0.9939 0.9944 1.0000 0.0974
0.31513 241889 0.0 0.9939 1.0000 0.0974 0.9939 0.9943 1.0000 0.0974
0.31523 241853 0.0 0.9939 1.0000 0.0973 0.9939 0.9943 1.0000 0.0973
0.31533 241819 0.0 0.9939 1.0000 0.0973 0.9939 0.9943 1.0000 0.0973
0.31543 241784 0.0 0.9939 1.0000 0.0972 0.9939 0.9943 1.0000 0.0972
0.31553 241749 0.0 0.9939 1.0000 0.0972 0.9939 0.9943 1.0000 0.0972
0.31562 241713 0.0 0.9939 1.0000 0.0971 0.9939 0.9943 1.0000 0.0971
0.31572 241679 0.0 0.9939 1.0000 0.0971 0.9939 0.9943 1.0000 0.0971
0.31582 241644 0.0 0.9939 1.0000 0.0970 0.9939 0.9943 1.0000 0.0970
0.31592 241608 0.0 0.9939 1.0000 0.0970 0.9939 0.9943 1.0000 0.0970
0.31602 241574 0.0 0.9939 1.0000 0.0970 0.9939 0.9943 1.0000 0.0970
0.31612 241539 0.0 0.9939 1.0000 0.0969 0.9939 0.9943 1.0000 0.0969
0.31622 241504 0.0 0.9939 1.0000 0.0968 0.9939 0.9943 1.0000 0.0968
0.31632 241468 0.0 0.9939 1.0000 0.0968 0.9939 0.9943 1.0000 0.0968
0.31642 241434 0.0 0.9939 1.0000 0.0967 0.9939 0.9943 1.0000 0.0967
0.31652 241399 0.0 0.9939 1.0000 0.0967 0.9939 0.9943 1.0000 0.0967
0.31662 241363 0.0 0.9939 1.0000 0.0967 0.9939 0.9943 1.0000 0.0967
0.31671 241329 0.0 0.9939 1.0000 0.0966 0.9939 0.9943 1.0000 0.0966
0.31681 241294 0.0 0.9939 1.0000 0.0966 0.9939 0.9943 1.0000 0.0966
0.31691 241259 0.0 0.9939 1.0000 0.0965 0.9939 0.9943 1.0000 0.0965
0.31701 241223 0.0 0.9939 1.0000 0.0965 0.9939 0.9943 1.0000 0.0965
0.31711 241189 0.0 0.9938 1.0000 0.0964 0.9938 0.9943 1.0000 0.0964
0.31721 241154 0.0 0.9938 1.0000 0.0964 0.9938 0.9943 1.0000 0.0964
0.31731 241118 0.0 0.9938 1.0000 0.0963 0.9938 0.9943 1.0000 0.0963
0.31741 241084 0.0 0.9938 1.0000 0.0963 0.9938 0.9943 1.0000 0.0963
0.31751 241049 0.0 0.9938 1.0000 0.0963 0.9938 0.9943 1.0000 0.0963
0.31761 241014 0.0 0.9938 1.0000 0.0962 0.9938 0.9943 1.0000 0.0962
0.31771 240978 0.0 0.9938 1.0000 0.0961 0.9938 0.9943 1.0000 0.0961
0.31780 240944 0.0 0.9938 1.0000 0.0961 0.9938 0.9943 1.0000 0.0961
0.31790 240909 0.0 0.9938 1.0000 0.0960 0.9938 0.9943 1.0000 0.0960
0.31800 240873 0.0 0.9938 1.0000 0.0960 0.9938 0.9943 1.0000 0.0960
0.31810 240839 0.0 0.9938 1.0000 0.0960 0.9938 0.9943 1.0000 0.0960
0.31820 240804 0.0 0.9938 1.0000 0.0959 0.9938 0.9943 1.0000 0.0959
0.31830 240769 0.0 0.9938 1.0000 0.0959 0.9938 0.9943 1.0000 0.0959
0.31840 240734 0.0 0.9938 1.0000 0.0958 0.9938 0.9943 1.0000 0.0958
0.31850 240699 0.0 0.9938 1.0000 0.0958 0.9938 0.9943 1.0000 0.0958
0.31860 240664 0.0 0.9938 1.0000 0.0957 0.9938 0.9943 1.0000 0.0957
0.31870 240628 0.0 0.9938 1.0000 0.0957 0.9938 0.9943 1.0000 0.0957
0.31880 240594 0.0 0.9938 1.0000 0.0956 0.9938 0.9943 1.0000 0.0956
0.31889 240559 0.0 0.9938 1.0000 0.0956 0.9938 0.9943 1.0000 0.0956
0.31899 240524 0.0 0.9938 1.0000 0.0955 0.9938 0.9943 1.0000 0.0955
0.31909 240489 0.0 0.9938 1.0000 0.0955 0.9938 0.9943 1.0000 0.0955
0.31919 240454 0.0 0.9938 1.0000 0.0954 0.9938 0.9943 1.0000 0.0954
0.31929 240419 0.0 0.9938 1.0000 0.0954 0.9938 0.9942 1.0000 0.0954
0.31939 240383 0.0 0.9938 1.0000 0.0953 0.9938 0.9942 1.0000 0.0953
0.31949 240349 0.0 0.9938 1.0000 0.0953 0.9938 0.9942 1.0000 0.0953
0.31959 240314 0.0 0.9938 1.0000 0.0953 0.9938 0.9942 1.0000 0.0953
0.31969 240279 0.0 0.9938 1.0000 0.0952 0.9938 0.9942 1.0000 0.0952
0.31979 240244 0.0 0.9938 1.0000 0.0952 0.9938 0.9942 1.0000 0.0952
0.31989 240209 0.0 0.9938 1.0000 0.0951 0.9938 0.9942 1.0000 0.0951
0.31998 240174 0.0 0.9938 1.0000 0.0951 0.9938 0.9942 1.0000 0.0951
0.32008 240138 0.0 0.9938 1.0000 0.0950 0.9938 0.9942 1.0000 0.0950
0.32018 240104 0.0 0.9938 1.0000 0.0950 0.9938 0.9942 1.0000 0.0950
0.32028 240069 0.0 0.9938 1.0000 0.0949 0.9938 0.9942 1.0000 0.0949
0.32038 240034 0.0 0.9938 1.0000 0.0949 0.9938 0.9942 1.0000 0.0949
0.32048 239999 0.0 0.9938 1.0000 0.0949 0.9938 0.9942 1.0000 0.0949
0.32058 239964 0.0 0.9938 1.0000 0.0948 0.9938 0.9942 1.0000 0.0948
0.32068 239929 0.0 0.9938 1.0000 0.0947 0.9938 0.9942 1.0000 0.0947
0.32078 239893 0.0 0.9938 1.0000 0.0947 0.9938 0.9942 1.0000 0.0947
0.32088 239859 0.0 0.9938 1.0000 0.0946 0.9938 0.9942 1.0000 0.0946
0.32098 239824 0.0 0.9938 1.0000 0.0946 0.9938 0.9942 1.0000 0.0946
0.32107 239789 0.0 0.9938 1.0000 0.0946 0.9938 0.9942 1.0000 0.0946
0.32117 239754 0.0 0.9938 1.0000 0.0945 0.9938 0.9942 1.0000 0.0945
0.32127 239719 0.0 0.9938 1.0000 0.0945 0.9938 0.9942 1.0000 0.0945
0.32137 239684 0.0 0.9938 1.0000 0.0944 0.9938 0.9942 1.0000 0.0944
0.32147 239648 0.0 0.9938 1.0000 0.0944 0.9938 0.9942 1.0000 0.0944
0.32157 239614 0.0 0.9938 1.0000 0.0943 0.9938 0.9942 1.0000 0.0943
0.32167 239579 0.0 0.9938 1.0000 0.0943 0.9938 0.9942 1.0000 0.0943
0.32177 239544 0.0 0.9938 1.0000 0.0943 0.9938 0.9942 1.0000 0.0943
0.32187 239509 0.0 0.9938 1.0000 0.0942 0.9938 0.9942 1.0000 0.0942
0.32197 239474 0.0 0.9938 1.0000 0.0941 0.9938 0.9942 1.0000 0.0941
0.32207 239439 0.0 0.9938 1.0000 0.0941 0.9938 0.9942 1.0000 0.0941
0.32216 239403 0.0 0.9938 1.0000 0.0940 0.9938 0.9942 1.0000 0.0940
0.32226 239369 0.0 0.9938 1.0000 0.0940 0.9938 0.9942 1.0000 0.0940
0.32236 239334 0.0 0.9938 1.0000 0.0939 0.9938 0.9942 1.0000 0.0939
0.32246 239299 0.0 0.9938 1.0000 0.0939 0.9938 0.9942 1.0000 0.0939
0.32256 239264 0.0 0.9938 1.0000 0.0939 0.9938 0.9942 1.0000 0.0939
0.32266 239229 0.0 0.9937 1.0000 0.0938 0.9937 0.9942 1.0000 0.0938
0.32276 239194 0.0 0.9937 1.0000 0.0938 0.9937 0.9942 1.0000 0.0938
0.32286 239158 0.0 0.9937 1.0000 0.0937 0.9937 0.9942 1.0000 0.0937
0.32296 239124 0.0 0.9937 1.0000 0.0937 0.9937 0.9942 1.0000 0.0937
0.32306 239089 0.0 0.9937 1.0000 0.0936 0.9937 0.9942 1.0000 0.0936
0.32316 239054 0.0 0.9937 1.0000 0.0936 0.9937 0.9942 1.0000 0.0936
0.32325 239019 0.0 0.9937 1.0000 0.0936 0.9937 0.9942 1.0000 0.0936
0.32335 238984 0.0 0.9937 1.0000 0.0935 0.9937 0.9941 1.0000 0.0935
0.32345 238949 0.0 0.9937 1.0000 0.0934 0.9937 0.9941 1.0000 0.0934
0.32355 238913 0.0 0.9937 1.0000 0.0934 0.9937 0.9941 1.0000 0.0934
0.32365 238879 0.0 0.9937 1.0000 0.0933 0.9937 0.9941 1.0000 0.0933
0.32375 238844 0.0 0.9937 1.0000 0.0933 0.9937 0.9941 1.0000 0.0933
0.32385 238809 0.0 0.9937 1.0000 0.0932 0.9937 0.9941 1.0000 0.0932
0.32395 238774 0.0 0.9937 1.0000 0.0932 0.9937 0.9941 1.0000 0.0932
0.32405 238739 0.0 0.9937 1.0000 0.0932 0.9937 0.9941 1.0000 0.0932
0.32415 238704 0.0 0.9937 1.0000 0.0931 0.9937 0.9941 1.0000 0.0931
0.32425 238668 0.0 0.9937 1.0000 0.0931 0.9937 0.9941 1.0000 0.0931
0.32434 238634 0.0 0.9937 1.0000 0.0930 0.9937 0.9941 1.0000 0.0930
0.32444 238599 0.0 0.9937 1.0000 0.0930 0.9937 0.9941 1.0000 0.0930
0.32454 238564 0.0 0.9937 1.0000 0.0929 0.9937 0.9941 1.0000 0.0929
0.32464 238529 0.0 0.9937 1.0000 0.0929 0.9937 0.9941 1.0000 0.0929
0.32474 238494 0.0 0.9937 1.0000 0.0929 0.9937 0.9941 1.0000 0.0929
0.32484 238459 0.0 0.9937 1.0000 0.0928 0.9937 0.9941 1.0000 0.0928
0.32494 238423 0.0 0.9937 1.0000 0.0927 0.9937 0.9941 1.0000 0.0927
0.32504 238389 0.0 0.9937 1.0000 0.0927 0.9937 0.9941 1.0000 0.0927
0.32514 238354 0.0 0.9937 1.0000 0.0926 0.9937 0.9941 1.0000 0.0926
0.32524 238319 0.0 0.9937 1.0000 0.0926 0.9937 0.9941 1.0000 0.0926
0.32534 238284 0.0 0.9937 1.0000 0.0925 0.9937 0.9941 1.0000 0.0925
0.32543 238249 0.0 0.9937 1.0000 0.0925 0.9937 0.9941 1.0000 0.0925
0.32553 238214 0.0 0.9937 1.0000 0.0925 0.9937 0.9941 1.0000 0.0925
0.32563 238178 0.0 0.9937 1.0000 0.0924 0.9937 0.9941 1.0000 0.0924
0.32573 238144 0.0 0.9937 1.0000 0.0924 0.9937 0.9941 1.0000 0.0924
0.32583 238109 0.0 0.9937 1.0000 0.0923 0.9937 0.9941 1.0000 0.0923
0.32593 238074 0.0 0.9937 1.0000 0.0923 0.9937 0.9941 1.0000 0.0923
0.32603 238039 0.0 0.9937 1.0000 0.0922 0.9937 0.9941 1.0000 0.0922
0.32613 238004 0.0 0.9937 1.0000 0.0922 0.9937 0.9941 1.0000 0.0922
0.32623 237969 0.0 0.9937 1.0000 0.0922 0.9937 0.9941 1.0000 0.0922
0.32633 237933 0.0 0.9937 1.0000 0.0921 0.9937 0.9941 1.0000 0.0921
0.32643 237899 0.0 0.9937 1.0000 0.0920 0.9937 0.9941 1.0000 0.0920
0.32652 237864 0.0 0.9937 1.0000 0.0920 0.9937 0.9941 1.0000 0.0920
0.32662 237829 0.0 0.9937 1.0000 0.0919 0.9937 0.9941 1.0000 0.0919
0.32672 237794 0.0 0.9937 1.0000 0.0919 0.9937 0.9941 1.0000 0.0919
0.32682 237759 0.0 0.9937 1.0000 0.0918 0.9937 0.9941 1.0000 0.0918
0.32692 237724 0.0 0.9937 1.0000 0.0918 0.9937 0.9941 1.0000 0.0918
0.32702 237688 0.0 0.9937 1.0000 0.0918 0.9937 0.9941 1.0000 0.0918
0.32712 237654 0.0 0.9937 1.0000 0.0917 0.9937 0.9941 1.0000 0.0917
0.32722 237619 0.0 0.9937 1.0000 0.0917 0.9937 0.9941 1.0000 0.0917
0.32732 237584 0.0 0.9937 1.0000 0.0916 0.9937 0.9941 1.0000 0.0916
0.32742 237549 0.0 0.9937 1.0000 0.0916 0.9937 0.9940 1.0000 0.0916
0.32752 237514 0.0 0.9937 1.0000 0.0915 0.9937 0.9940 1.0000 0.0915
0.32761 237479 0.0 0.9937 1.0000 0.0915 0.9937 0.9940 1.0000 0.0915
0.32771 237443 0.0 0.9937 1.0000 0.0914 0.9937 0.9940 1.0000 0.0914
0.32781 237409 0.0 0.9937 1.0000 0.0914 0.9937 0.9940 1.0000 0.0914
0.32791 237374 0.0 0.9937 1.0000 0.0913 0.9937 0.9940 1.0000 0.0913
0.32801 237339 0.0 0.9937 1.0000 0.0913 0.9937 0.9940 1.0000 0.0913
0.32811 237304 0.0 0.9937 1.0000 0.0912 0.9937 0.9940 1.0000 0.0912
0.32821 237269 0.0 0.9936 1.0000 0.0912 0.9936 0.9940 1.0000 0.0912
0.32831 237234 0.0 0.9936 1.0000 0.0912 0.9936 0.9940 1.0000 0.0912
0.32841 237198 0.0 0.9936 1.0000 0.0911 0.9936 0.9940 1.0000 0.0911
0.32851 237164 0.0 0.9936 1.0000 0.0911 0.9936 0.9940 1.0000 0.0911
0.32861 237129 0.0 0.9936 1.0000 0.0910 0.9936 0.9940 1.0000 0.0910
0.32871 237094 0.0 0.9936 1.0000 0.0910 0.9936 0.9940 1.0000 0.0910
0.32880 237059 0.0 0.9936 1.0000 0.0909 0.9936 0.9940 1.0000 0.0909
0.32890 237024 0.0 0.9936 1.0000 0.0909 0.9936 0.9940 1.0000 0.0909
0.32900 236989 0.0 0.9936 1.0000 0.0908 0.9936 0.9940 1.0000 0.0908
0.32910 236953 0.0 0.9936 1.0000 0.0908 0.9936 0.9940 1.0000 0.0908
0.32920 236919 0.0 0.9936 1.0000 0.0907 0.9936 0.9940 1.0000 0.0907
0.32930 236884 0.0 0.9936 1.0000 0.0907 0.9936 0.9940 1.0000 0.0907
0.32940 236848 0.0 0.9936 1.0000 0.0906 0.9936 0.9940 1.0000 0.0906
0.32950 236814 0.0 0.9936 1.0000 0.0906 0.9936 0.9940 1.0000 0.0906
0.32960 236779 0.0 0.9936 1.0000 0.0905 0.9936 0.9940 1.0000 0.0905
0.32970 236744 0.0 0.9936 1.0000 0.0905 0.9936 0.9940 1.0000 0.0905
0.32980 236708 0.0 0.9936 1.0000 0.0905 0.9936 0.9940 1.0000 0.0905
0.32989 236674 0.0 0.9936 1.0000 0.0904 0.9936 0.9940 1.0000 0.0904
0.32999 236639 0.0 0.9936 1.0000 0.0904 0.9936 0.9940 1.0000 0.0904
0.33009 236603 0.0 0.9936 1.0000 0.0903 0.9936 0.9940 1.0000 0.0903
0.33019 236569 0.0 0.9936 1.0000 0.0903 0.9936 0.9940 1.0000 0.0903
0.33029 236534 0.0 0.9936 1.0000 0.0902 0.9936 0.9940 1.0000 0.0902
0.33039 236499 0.0 0.9936 1.0000 0.0902 0.9936 0.9940 1.0000 0.0902
0.33049 236463 0.0 0.9936 1.0000 0.0901 0.9936 0.9940 1.0000 0.0901
0.33059 236429 0.0 0.9936 1.0000 0.0901 0.9936 0.9940 1.0000 0.0901
0.33069 236394 0.0 0.9936 1.0000 0.0900 0.9936 0.9940 1.0000 0.0900
0.33079 236358 0.0 0.9936 1.0000 0.0900 0.9936 0.9940 1.0000 0.0900
0.33089 236324 0.0 0.9936 1.0000 0.0899 0.9936 0.9940 1.0000 0.0899
0.33098 236289 0.0 0.9936 1.0000 0.0899 0.9936 0.9940 1.0000 0.0899
0.33108 236254 0.0 0.9936 1.0000 0.0898 0.9936 0.9940 1.0000 0.0898
0.33118 236218 0.0 0.9936 1.0000 0.0898 0.9936 0.9940 1.0000 0.0898
0.33128 236184 0.0 0.9936 1.0000 0.0898 0.9936 0.9940 1.0000 0.0898
0.33138 236149 0.0 0.9936 1.0000 0.0897 0.9936 0.9940 1.0000 0.0897
0.33148 236113 0.0 0.9936 1.0000 0.0897 0.9936 0.9940 1.0000 0.0897
0.33158 236079 0.0 0.9936 1.0000 0.0896 0.9936 0.9939 1.0000 0.0896
0.33168 236044 0.0 0.9936 1.0000 0.0896 0.9936 0.9939 1.0000 0.0896
0.33178 236009 0.0 0.9936 1.0000 0.0895 0.9936 0.9939 1.0000 0.0895
0.33188 235973 0.0 0.9936 1.0000 0.0895 0.9936 0.9939 1.0000 0.0895
0.33198 235939 0.0 0.9936 1.0000 0.0894 0.9936 0.9939 1.0000 0.0894
0.33207 235904 0.0 0.9936 1.0000 0.0894 0.9936 0.9939 1.0000 0.0894
0.33217 235868 0.0 0.9936 1.0000 0.0893 0.9936 0.9939 1.0000 0.0893
0.33227 235834 0.0 0.9936 1.0000 0.0893 0.9936 0.9939 1.0000 0.0893
0.33237 235799 0.0 0.9936 1.0000 0.0892 0.9936 0.9939 1.0000 0.0892
0.33247 235764 0.0 0.9936 1.0000 0.0892 0.9936 0.9939 1.0000 0.0892
0.33257 235728 0.0 0.9936 1.0000 0.0891 0.9936 0.9939 1.0000 0.0891
0.33267 235694 0.0 0.9936 1.0000 0.0891 0.9936 0.9939 1.0000 0.0891
0.33277 235659 0.0 0.9936 1.0000 0.0891 0.9936 0.9939 1.0000 0.0891
0.33287 235623 0.0 0.9936 1.0000 0.0890 0.9936 0.9939 1.0000 0.0890
0.33297 235589 0.0 0.9936 1.0000 0.0890 0.9936 0.9939 1.0000 0.0890
0.33307 235554 0.0 0.9936 1.0000 0.0889 0.9936 0.9939 1.0000 0.0889
0.33316 235519 0.0 0.9936 1.0000 0.0889 0.9936 0.9939 1.0000 0.0889
0.33326 235483 0.0 0.9936 1.0000 0.0888 0.9936 0.9939 1.0000 0.0888
0.33336 235449 0.0 0.9936 1.0000 0.0888 0.9936 0.9939 1.0000 0.0888
0.33346 235414 0.0 0.9936 1.0000 0.0888 0.9936 0.9939 1.0000 0.0888
0.33356 235378 0.0 0.9936 1.0000 0.0887 0.9936 0.9939 1.0000 0.0887
0.33366 235344 0.0 0.9936 1.0000 0.0886 0.9936 0.9939 1.0000 0.0886
0.33376 235309 0.0 0.9935 1.0000 0.0886 0.9935 0.9939 1.0000 0.0886
0.33386 235274 0.0 0.9935 1.0000 0.0885 0.9935 0.9939 1.0000 0.0885
0.33396 235238 0.0 0.9935 1.0000 0.0885 0.9935 0.9939 1.0000 0.0885
0.33406 235204 0.0 0.9935 1.0000 0.0884 0.9935 0.9939 1.0000 0.0884
0.33416 235169 0.0 0.9935 1.0000 0.0884 0.9935 0.9939 1.0000 0.0884
0.33425 235133 0.0 0.9935 1.0000 0.0884 0.9935 0.9939 1.0000 0.0884
0.33435 235099 0.0 0.9935 1.0000 0.0883 0.9935 0.9939 1.0000 0.0883
0.33445 235064 0.0 0.9935 1.0000 0.0883 0.9935 0.9939 1.0000 0.0883
0.33455 235029 0.0 0.9935 1.0000 0.0882 0.9935 0.9939 1.0000 0.0882
0.33465 234994 0.0 0.9935 1.0000 0.0882 0.9935 0.9939 1.0000 0.0882
0.33475 234959 0.0 0.9935 1.0000 0.0881 0.9935 0.9939 1.0000 0.0881
0.33485 234924 0.0 0.9935 1.0000 0.0881 0.9935 0.9939 1.0000 0.0881
0.33495 234888 0.0 0.9935 1.0000 0.0881 0.9935 0.9939 1.0000 0.0881
0.33505 234854 0.0 0.9935 1.0000 0.0880 0.9935 0.9939 1.0000 0.0880
0.33515 234819 0.0 0.9935 1.0000 0.0879 0.9935 0.9939 1.0000 0.0879
0.33525 234784 0.0 0.9935 1.0000 0.0879 0.9935 0.9939 1.0000 0.0879
0.33534 234749 0.0 0.9935 1.0000 0.0878 0.9935 0.9939 1.0000 0.0878
0.33544 234714 0.0 0.9935 1.0000 0.0878 0.9935 0.9939 1.0000 0.0878
0.33554 234679 0.0 0.9935 1.0000 0.0877 0.9935 0.9939 1.0000 0.0877
0.33564 234643 0.0 0.9935 1.0000 0.0877 0.9935 0.9938 1.0000 0.0877
0.33574 234609 0.0 0.9935 1.0000 0.0877 0.9935 0.9938 1.0000 0.0877
0.33584 234574 0.0 0.9935 1.0000 0.0876 0.9935 0.9938 1.0000 0.0876
0.33594 234539 0.0 0.9935 1.0000 0.0876 0.9935 0.9938 1.0000 0.0876
0.33604 234504 0.0 0.9935 1.0000 0.0875 0.9935 0.9938 1.0000 0.0875
0.33614 234469 0.0 0.9935 1.0000 0.0875 0.9935 0.9938 1.0000 0.0875
0.33624 234434 0.0 0.9935 1.0000 0.0874 0.9935 0.9938 1.0000 0.0874
0.33634 234398 0.0 0.9935 1.0000 0.0874 0.9935 0.9938 1.0000 0.0874
0.33643 234364 0.0 0.9935 1.0000 0.0873 0.9935 0.9938 1.0000 0.0873
0.33653 234329 0.0 0.9935 1.0000 0.0873 0.9935 0.9938 1.0000 0.0873
0.33663 234294 0.0 0.9935 1.0000 0.0872 0.9935 0.9938 1.0000 0.0872
0.33673 234259 0.0 0.9935 1.0000 0.0872 0.9935 0.9938 1.0000 0.0872
0.33683 234224 0.0 0.9935 1.0000 0.0871 0.9935 0.9938 1.0000 0.0871
0.33693 234189 0.0 0.9935 1.0000 0.0871 0.9935 0.9938 1.0000 0.0871
0.33703 234153 0.0 0.9935 1.0000 0.0870 0.9935 0.9938 1.0000 0.0870
