condition group weight wgrp filename
1 2 0.3 2 ../dd_rasters/Reptilia_Anolis poei.tif
1 2 0.233 2 ../dd_rasters/Reptilia_Anolis sierramaestrae.tif
1 2 0 2 ../dd_rasters/Reptilia_Amphisbaena arenaria.tif
1 2 0.137 2 ../dd_rasters/Reptilia_Amphisbaena brevis.tif
1 2 0.102 2 ../dd_rasters/Reptilia_Amphisbaena caiari.tif
1 2 0.302 2 ../dd_rasters/Reptilia_Leposternon cerradensis.tif
1 2 0.08 2 ../dd_rasters/Reptilia_Amphisbaena ignatiana.tif
1 2 0.109 2 ../dd_rasters/Reptilia_Amphisbaena maranhensis.tif
1 2 0.463 2 ../dd_rasters/Reptilia_Ninia franciscoi.tif
1 2 0.604 2 ../dd_rasters/Reptilia_Thecadactylus oskrobapreinorum.tif
1 2 0.279 2 ../dd_rasters/Reptilia_Sphaerodactylus bromeliarum.tif
1 2 0.271 2 ../dd_rasters/Reptilia_Sphaerodactylus cricoderus.tif
1 2 0.275 2 ../dd_rasters/Reptilia_Sphaerodactylus docimus.tif
1 2 0.538 2 ../dd_rasters/Reptilia_Sphaerodactylus elegantulus.tif
1 2 0.205 2 ../dd_rasters/Reptilia_Tropidophis preciosus.tif
1 2 0.254 2 ../dd_rasters/Reptilia_Cubatyphlops anchaurus.tif
1 2 0.582 2 ../dd_rasters/Reptilia_Antillotyphlops annae.tif
1 2 0.246 2 ../dd_rasters/Reptilia_Cubatyphlops anousius.tif
1 2 0.489 2 ../dd_rasters/Reptilia_Cubatyphlops arator.tif
1 2 0.348 2 ../dd_rasters/Reptilia_Antillotyphlops catapontus.tif
1 2 0.262 2 ../dd_rasters/Reptilia_Cubatyphlops contorhinus.tif
1 2 0.273 2 ../dd_rasters/Reptilia_Cubatyphlops golyathi.tif
1 2 0.275 2 ../dd_rasters/Reptilia_Typhlops leptolepis.tif
1 2 0.251 2 ../dd_rasters/Reptilia_Cubatyphlops notorachius.tif
1 2 0.322 2 ../dd_rasters/Reptilia_Typhlops oxyrhinus.tif
1 2 0.296 2 ../dd_rasters/Reptilia_Typhlops pachyrhinus.tif
1 2 0.02 2 ../dd_rasters/Reptilia_Cubatyphlops paradoxus.tif
1 2 0.264 2 ../dd_rasters/Reptilia_Cubatyphlops satelles.tif
1 2 0.425 2 ../dd_rasters/Reptilia_Typhlops silus.tif
1 1 0.09 1 ../dd_rasters/Amphibia_Oninia senglaubi.tif
1 1 0.276 1 ../dd_rasters/Amphibia_Choerophryne amomani.tif
1 1 0.026 1 ../dd_rasters/Amphibia_Callulops fojaensis.tif
1 1 0.09 1 ../dd_rasters/Amphibia_Cophixalus monosyllabus.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Choerophryne arndtorum.tif
1 1 0.15 1 ../dd_rasters/Amphibia_Hyperolius jackie.tif
1 1 0.293 1 ../dd_rasters/Amphibia_Hyperolius chelaensis.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Choerophryne nigrescens.tif
1 1 0.119 1 ../dd_rasters/Amphibia_Oreophryne mertoni.tif
1 1 0.731 1 ../dd_rasters/Amphibia_Phrynobatrachus rainerguentheri.tif
1 1 0.09 1 ../dd_rasters/Amphibia_Cophixalus pictus.tif
1 1 0.139 1 ../dd_rasters/Amphibia_Paedophryne oyatabu.tif
1 1 0.288 1 ../dd_rasters/Amphibia_Amolops chayuensis.tif
1 1 0.175 1 ../dd_rasters/Amphibia_Xenorhina brachyrhyncha.tif
1 1 0.09 1 ../dd_rasters/Amphibia_Phrynobatrachus ruthbeateae.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Callulops yapenensis.tif
1 1 0.017 1 ../dd_rasters/Amphibia_Anomaloglossus megacephalus.tif
1 1 0.162 1 ../dd_rasters/Amphibia_Bolitoglossa jugivagans.tif
1 1 0 1 ../dd_rasters/Amphibia_Litoria axillaris.tif
1 1 0.201 1 ../dd_rasters/Amphibia_Bryophryne abramalagae.tif
1 1 0.437 1 ../dd_rasters/Amphibia_Qosqophryne flammiventris.tif
1 1 0.222 1 ../dd_rasters/Amphibia_Cryptobatrachus conditus.tif
1 1 0.139 1 ../dd_rasters/Amphibia_Dendrophryniscus oreites.tif
1 1 0.515 1 ../dd_rasters/Amphibia_Dendrophryniscus skuki.tif
1 1 0.326 1 ../dd_rasters/Amphibia_Epipedobates espinosai.tif
1 1 0.215 1 ../dd_rasters/Amphibia_Gastrotheca dysprosita.tif
1 1 0.038 1 ../dd_rasters/Amphibia_Gastrotheca prasina.tif
1 1 0.003 1 ../dd_rasters/Amphibia_Ischnocnema nanahallux.tif
1 1 0.245 1 ../dd_rasters/Amphibia_Melanophryniscus estebani.tif
1 1 0.193 1 ../dd_rasters/Amphibia_Oreobates machiguenga.tif
1 1 0.334 1 ../dd_rasters/Amphibia_Paramesotriton maolanensis.tif
1 1 0.17 1 ../dd_rasters/Amphibia_Paratelmatobius yepiranga.tif
1 1 0.076 1 ../dd_rasters/Amphibia_Phrynopus badius.tif
1 1 0.179 1 ../dd_rasters/Amphibia_Phrynopus chaparroi.tif
1 1 0.076 1 ../dd_rasters/Amphibia_Phrynopus curator.tif
1 1 0.315 1 ../dd_rasters/Amphibia_Phrynopus interstinctus.tif
1 1 0.194 1 ../dd_rasters/Amphibia_Phrynopus lechriorhynchus.tif
1 1 0.404 1 ../dd_rasters/Amphibia_Pristimantis ameliae.tif
1 1 0.12 1 ../dd_rasters/Amphibia_Pristimantis bustamante.tif
1 1 0.159 1 ../dd_rasters/Amphibia_Pristimantis loujosti.tif
1 1 0.363 1 ../dd_rasters/Amphibia_Pristimantis lucidosignatus.tif
1 1 0.335 1 ../dd_rasters/Amphibia_Pristimantis mariaelenae.tif
1 1 0.34 1 ../dd_rasters/Amphibia_Pristimantis munozi.tif
1 1 0.334 1 ../dd_rasters/Amphibia_Pristimantis onorei.tif
1 1 0.122 1 ../dd_rasters/Amphibia_Pristimantis royi.tif
1 1 0.335 1 ../dd_rasters/Amphibia_Pristimantis stipa.tif
1 1 0.122 1 ../dd_rasters/Amphibia_Proceratophrys rondonae.tif
1 1 0.475 1 ../dd_rasters/Amphibia_Pseudohynobius guizhouensis.tif
1 1 0.387 1 ../dd_rasters/Amphibia_Rana culaiensis.tif
1 1 0.033 1 ../dd_rasters/Amphibia_Ranitomeya yavaricola.tif
1 1 0.182 1 ../dd_rasters/Amphibia_Duttaphrynus chandai.tif
1 1 0.248 1 ../dd_rasters/Amphibia_Rhacophorus laoshan.tif
1 1 0.059 1 ../dd_rasters/Amphibia_Rhinella bernardoi.tif
1 1 0.026 1 ../dd_rasters/Amphibia_Ololygon pombali.tif
1 1 0.127 1 ../dd_rasters/Amphibia_Scutiger wuguanfui.tif
1 1 0.08 1 ../dd_rasters/Amphibia_Silverstoneia gutturalis.tif
1 1 0.131 1 ../dd_rasters/Amphibia_Silverstoneia minima.tif
1 1 0.106 1 ../dd_rasters/Amphibia_Thorius hankeni.tif
1 1 0.204 1 ../dd_rasters/Amphibia_Chimerella corleone.tif
1 1 0.256 1 ../dd_rasters/Amphibia_Rohanixalus marginis.tif
1 1 0.327 1 ../dd_rasters/Amphibia_Gegeneophis orientalis.tif
1 1 0.452 1 ../dd_rasters/Amphibia_Ichthyophis multicolor.tif
1 1 0.044 1 ../dd_rasters/Amphibia_Kalophrynus barioensis.tif
1 1 0.041 1 ../dd_rasters/Amphibia_Leptobrachella fritinniens.tif
1 1 0.177 1 ../dd_rasters/Amphibia_Leptobrachella platycephala.tif
1 1 0.115 1 ../dd_rasters/Amphibia_Megophrys ancrae.tif
1 1 0.239 1 ../dd_rasters/Amphibia_Onychodactylus zhangyapingi.tif
1 1 0.252 1 ../dd_rasters/Amphibia_Pristimantis conservatio.tif
1 1 0.277 1 ../dd_rasters/Amphibia_Pristimantis pleurostriatus.tif
1 1 0.029 1 ../dd_rasters/Amphibia_Proceratophrys gladius.tif
1 1 0.266 1 ../dd_rasters/Amphibia_Rana jiemuxiensis.tif
1 1 0.266 1 ../dd_rasters/Amphibia_Leptomantis pseudacutirostris.tif
1 4 0.19 4 ../dd_rasters/Mammalia_Coleura kibomalandy.tif
1 4 0.159 4 ../dd_rasters/Mammalia_Asellia italosomalica.tif
1 4 0.216 4 ../dd_rasters/Mammalia_Hipposideros einnaythu.tif
1 4 0.066 4 ../dd_rasters/Mammalia_Paratriaenops pauliani.tif
1 4 0.256 4 ../dd_rasters/Mammalia_Miniopterus griffithsi.tif
1 4 0.23 4 ../dd_rasters/Mammalia_Miniopterus petersoni.tif
1 1 0.101 1 ../dd_rasters/Amphibia_Bolitoglossa madeira.tif
1 4 0.408 4 ../dd_rasters/Mammalia_Ozimops loriae.tif
1 4 0.364 4 ../dd_rasters/Mammalia_Rhinolophus schnitzleri.tif
1 1 0.125 1 ../dd_rasters/Amphibia_Brachycephalus auroguttatus.tif
1 1 0.495 1 ../dd_rasters/Amphibia_Gegeneophis tejaswini.tif
1 1 0.09 1 ../dd_rasters/Amphibia_Cornufer paepkei.tif
1 2 0.004 2 ../dd_rasters/Reptilia_Chelosania brunnea.tif
1 2 0.006 2 ../dd_rasters/Reptilia_Tympanocryptis cephalus.tif
1 2 0.001 2 ../dd_rasters/Reptilia_Tympanocryptis pentalineata.tif
1 2 0.192 2 ../dd_rasters/Reptilia_Varanus dumerilii.tif
1 2 0.214 2 ../dd_rasters/Reptilia_Varanus rudicollis.tif
1 2 0 2 ../dd_rasters/Reptilia_Varanus sparnus.tif
1 2 0.171 2 ../dd_rasters/Reptilia_Varanus zugorum.tif
1 4 0.306 4 ../dd_rasters/Mammalia_Rhinolophus arcuatus.tif
1 4 0.127 4 ../dd_rasters/Mammalia_Rhinolophus mcintyrei.tif
1 4 0.376 4 ../dd_rasters/Mammalia_Rhinolophus chiewkweeae.tif
1 4 0.215 4 ../dd_rasters/Mammalia_Murina beelzebub.tif
1 4 0.282 4 ../dd_rasters/Mammalia_Murina chrysochaetes.tif
1 4 0.272 4 ../dd_rasters/Mammalia_Murina lorelieae.tif
1 4 0.333 4 ../dd_rasters/Mammalia_Murina shuipuensis.tif
1 4 0.324 4 ../dd_rasters/Mammalia_Murina tubinaris.tif
1 4 0.502 4 ../dd_rasters/Mammalia_Murina walstoni.tif
1 4 0.351 4 ../dd_rasters/Mammalia_Barbastella beijingensis.tif
1 4 0.268 4 ../dd_rasters/Mammalia_Hypsugo dolichodon.tif
1 4 0.128 4 ../dd_rasters/Mammalia_Nyctophilus shirleyae.tif
1 4 0.217 4 ../dd_rasters/Mammalia_Pipistrellus aladdin.tif
1 4 0.541 4 ../dd_rasters/Mammalia_Tylonycteris pygmaeus.tif
1 4 0.257 4 ../dd_rasters/Mammalia_Myotis annatessae.tif
1 4 0.364 4 ../dd_rasters/Mammalia_Myotis badius.tif
1 4 0.135 4 ../dd_rasters/Mammalia_Myotis soror.tif
1 4 0.377 4 ../dd_rasters/Mammalia_Myotis indochinensis.tif
1 4 0.223 4 ../dd_rasters/Mammalia_Plecotus ariel.tif
1 4 0.347 4 ../dd_rasters/Mammalia_Plecotus homochrous.tif
1 4 0.127 4 ../dd_rasters/Mammalia_Myotis montivagus.tif
1 4 0.131 4 ../dd_rasters/Mammalia_Myotis borneoensis.tif
1 4 0.213 4 ../dd_rasters/Mammalia_Myotis federatus.tif
1 4 0.588 4 ../dd_rasters/Mammalia_Myotis peytoni.tif
1 4 0.402 4 ../dd_rasters/Mammalia_Hipposideros khasiana.tif
1 4 0.218 4 ../dd_rasters/Mammalia_Myotis weberi.tif
1 4 0.205 4 ../dd_rasters/Mammalia_Pipistrellus grandidieri.tif
1 4 0.063 4 ../dd_rasters/Mammalia_Peropteryx pallidoptera.tif
1 4 0.047 4 ../dd_rasters/Mammalia_Tympanoctomys kirchnerorum.tif
1 4 0.163 4 ../dd_rasters/Mammalia_Galea musteloides.tif
1 4 0.111 4 ../dd_rasters/Mammalia_Galea comes.tif
1 4 0.223 4 ../dd_rasters/Mammalia_Cavia patzelti.tif
1 4 0.412 4 ../dd_rasters/Mammalia_Coendou baturitensis.tif
1 1 0.337 1 ../dd_rasters/Amphibia_Platymantis quezoni.tif
1 4 0.197 4 ../dd_rasters/Mammalia_Ochotona coreana.tif
1 4 0.051 4 ../dd_rasters/Mammalia_Cynomops paranus.tif
1 4 0.194 4 ../dd_rasters/Mammalia_Eumops wilsoni.tif
1 4 0.131 4 ../dd_rasters/Mammalia_Eumops delticus.tif
1 4 0.635 4 ../dd_rasters/Mammalia_Molossus alvarezi.tif
1 4 0.238 4 ../dd_rasters/Mammalia_Promops davisoni.tif
1 4 0.303 4 ../dd_rasters/Mammalia_Chilonatalus macer.tif
1 4 0.468 4 ../dd_rasters/Mammalia_Chiroderma vizottoi.tif
1 4 0.257 4 ../dd_rasters/Mammalia_Anoura cadenai.tif
1 4 0.447 4 ../dd_rasters/Mammalia_Artibeus schwartzi.tif
1 4 0.435 4 ../dd_rasters/Mammalia_Carollia monohernandezi.tif
1 4 0.382 4 ../dd_rasters/Mammalia_Dryadonycteris capixaba.tif
1 4 0.543 4 ../dd_rasters/Mammalia_Micronycteris buriri.tif
1 4 0.179 4 ../dd_rasters/Mammalia_Micronycteris giovanniae.tif
1 1 0.387 1 ../dd_rasters/Amphibia_Scinax dolloi.tif
1 4 0.203 4 ../dd_rasters/Mammalia_Micronycteris yatesi.tif
1 4 0.382 4 ../dd_rasters/Mammalia_Lophostoma kalkoae.tif
1 4 0.1 4 ../dd_rasters/Mammalia_Lonchophylla pattoni.tif
1 4 0.239 4 ../dd_rasters/Mammalia_Lonchophylla cadenai.tif
1 4 0.238 4 ../dd_rasters/Mammalia_Lonchophylla fornicata.tif
1 4 0.27 4 ../dd_rasters/Mammalia_Lonchophylla orienticollina.tif
1 4 0.037 4 ../dd_rasters/Mammalia_Thyroptera wynneae.tif
1 4 0.197 4 ../dd_rasters/Mammalia_Eptesicus taddeii.tif
1 4 0.244 4 ../dd_rasters/Mammalia_Lasiurus salinae.tif
1 4 0.205 4 ../dd_rasters/Mammalia_Myotis diminutus.tif
1 4 0.238 4 ../dd_rasters/Mammalia_Myotis izecksohni.tif
1 4 0.254 4 ../dd_rasters/Mammalia_Rhogeessa menchuae.tif
1 4 0.214 4 ../dd_rasters/Mammalia_Rhogeessa velilla.tif
1 4 0.501 4 ../dd_rasters/Mammalia_Sturnira burtonlimi.tif
1 4 0.221 4 ../dd_rasters/Mammalia_Sturnira koopmanhilli.tif
1 4 0.209 4 ../dd_rasters/Mammalia_Sturnira perla.tif
1 4 0.051 4 ../dd_rasters/Mammalia_Platyrrhinus aquilus.tif
1 4 0.239 4 ../dd_rasters/Mammalia_Platyrrhinus nitelinea.tif
1 1 0.163 1 ../dd_rasters/Amphibia_Phrynobatrachus petropedetoides.tif
1 4 0.368 4 ../dd_rasters/Mammalia_Philantomba walteri.tif
1 1 0.285 1 ../dd_rasters/Amphibia_Pristimantis kirklandi.tif
1 1 0.796 1 ../dd_rasters/Amphibia_Ptychadena boettgeri.tif
1 4 0.19 4 ../dd_rasters/Mammalia_Biswamoyopterus laoensis.tif
1 2 0.192 2 ../dd_rasters/Reptilia_Gloydius rickmersi.tif
1 1 0.447 1 ../dd_rasters/Amphibia_Zhangixalus leucofasciatus.tif
1 1 0.434 1 ../dd_rasters/Amphibia_Chthonerpeton tremembe.tif
1 1 0.381 1 ../dd_rasters/Amphibia_Pulchrana guttmani.tif
1 1 0.066 1 ../dd_rasters/Amphibia_Leptobrachella mjobergi.tif
1 1 0.209 1 ../dd_rasters/Amphibia_Liuixalus shiwandashan.tif
1 1 0.162 1 ../dd_rasters/Amphibia_Cardioglossa inornata.tif
1 1 0.202 1 ../dd_rasters/Amphibia_Hyperolius papyri.tif
1 1 0.102 1 ../dd_rasters/Amphibia_Phrynobatrachus mayokoensis.tif
1 1 0.087 1 ../dd_rasters/Amphibia_Cophixalus rajampatensis.tif
1 1 0.087 1 ../dd_rasters/Amphibia_Cophixalus salawatiensis.tif
1 1 0.31 1 ../dd_rasters/Amphibia_Xenopus calcaratus.tif
1 1 0.334 1 ../dd_rasters/Amphibia_Xenopus eysoole.tif
1 1 0.116 1 ../dd_rasters/Amphibia_Xenopus kobeli.tif
1 1 0.288 1 ../dd_rasters/Amphibia_Xenopus fraseri.tif
1 4 0.091 4 ../dd_rasters/Mammalia_Dasyprocta croconota.tif
1 4 0.076 4 ../dd_rasters/Mammalia_Dasyprocta variegata.tif
1 4 0.384 4 ../dd_rasters/Mammalia_Dasyprocta iacki.tif
1 2 0.238 2 ../dd_rasters/Reptilia_Atractus savagei.tif
1 2 0.297 2 ../dd_rasters/Reptilia_Incaspis amaru.tif
1 4 0.012 4 ../dd_rasters/Mammalia_Isothrix orinoci.tif
1 4 0.044 4 ../dd_rasters/Mammalia_Toromys rhipidurus.tif
1 4 0.169 4 ../dd_rasters/Mammalia_Thrichomys laurentius.tif
1 4 0.266 4 ../dd_rasters/Mammalia_Pattonomys carrikeri.tif
1 4 0.517 4 ../dd_rasters/Mammalia_Pattonomys flavidus.tif
1 1 0.358 1 ../dd_rasters/Amphibia_Ichthyophis garoensis.tif
1 4 0.264 4 ../dd_rasters/Mammalia_Cryptotis perijensis.tif
1 1 0.057 1 ../dd_rasters/Amphibia_Allobates bacurau.tif
1 1 0.891 1 ../dd_rasters/Amphibia_Minervarya dhaka.tif
1 1 0.191 1 ../dd_rasters/Amphibia_Limnonectes longchuanensis.tif
1 4 0.064 4 ../dd_rasters/Mammalia_Sciurocheirus makandensis.tif
1 4 0.217 4 ../dd_rasters/Mammalia_Gracilimus radix.tif
1 4 0.218 4 ../dd_rasters/Mammalia_Waiomys mamasae.tif
1 4 0.197 4 ../dd_rasters/Mammalia_Hyorhinomys stuempkei.tif
1 4 0.233 4 ../dd_rasters/Mammalia_Neoromicia isabella.tif
1 4 0.318 4 ../dd_rasters/Mammalia_Platyrrhinus umbratus.tif
1 2 0.128 2 ../dd_rasters/Reptilia_Atractus edioi.tif
1 2 0.001 2 ../dd_rasters/Reptilia_Atractus spinalis.tif
1 2 0.387 2 ../dd_rasters/Reptilia_Hebius sarasinorum.tif
1 2 0.107 2 ../dd_rasters/Reptilia_Herpetoreas burbrinki.tif
1 4 0.242 4 ../dd_rasters/Mammalia_Thomasomys pyrrhonotus.tif
1 4 0.274 4 ../dd_rasters/Mammalia_Thomasomys auricularis.tif
1 4 0.157 4 ../dd_rasters/Mammalia_Thomasomys australis.tif
1 4 0.321 4 ../dd_rasters/Mammalia_Thomasomys contradictus.tif
1 4 0.258 4 ../dd_rasters/Mammalia_Thomasomys dispar.tif
1 4 0.295 4 ../dd_rasters/Mammalia_Thomasomys emeritus.tif
1 4 0.307 4 ../dd_rasters/Mammalia_Thomasomys fumeus.tif
1 4 0.221 4 ../dd_rasters/Mammalia_Thomasomys popayanus.tif
1 4 0.413 4 ../dd_rasters/Mammalia_Thomasomys princeps.tif
1 4 0.299 4 ../dd_rasters/Mammalia_Cryptotis celaque.tif
1 4 0.248 4 ../dd_rasters/Mammalia_Cryptotis mccarthyi.tif
1 4 0.209 4 ../dd_rasters/Mammalia_Cryptotis cavatorculus.tif
1 4 0.341 4 ../dd_rasters/Mammalia_Cryptotis niausa.tif
1 2 0.203 2 ../dd_rasters/Reptilia_Hemidactylus fragilis.tif
1 2 0.224 2 ../dd_rasters/Reptilia_Acanthosaura bintangensis.tif
1 2 0.6 2 ../dd_rasters/Reptilia_Acanthosaura brachypoda.tif
1 2 0.184 2 ../dd_rasters/Reptilia_Bronchocela orlovi.tif
1 2 0.21 2 ../dd_rasters/Reptilia_Complicitus nigrigularis.tif
1 2 0.44 2 ../dd_rasters/Reptilia_Draco cristatellus.tif
1 2 0.048 2 ../dd_rasters/Reptilia_Gonocephalus mjobergi.tif
1 2 0.239 2 ../dd_rasters/Reptilia_Harpesaurus beccarii.tif
1 2 0.101 2 ../dd_rasters/Reptilia_Harpesaurus borneensis.tif
1 2 0.253 2 ../dd_rasters/Reptilia_Harpesaurus ensicauda.tif
1 2 0.247 2 ../dd_rasters/Reptilia_Hypsicalotes kinabaluensis.tif
1 2 0.661 2 ../dd_rasters/Reptilia_Leiolepis guttata.tif
1 2 0.452 2 ../dd_rasters/Reptilia_Leiolepis triploida.tif
1 2 0.357 2 ../dd_rasters/Reptilia_Pseudocalotes drogon.tif
1 2 0.096 2 ../dd_rasters/Reptilia_Pseudocalotes saravacensis.tif
1 2 0.167 2 ../dd_rasters/Reptilia_Dibamus alfredi.tif
1 2 0.207 2 ../dd_rasters/Reptilia_Dibamus booliati.tif
1 2 0.126 2 ../dd_rasters/Reptilia_Dibamus ingeri.tif
1 2 0.154 2 ../dd_rasters/Reptilia_Dibamus vorisi.tif
1 2 0.043 2 ../dd_rasters/Reptilia_Cnemaspis dringi.tif
1 2 0.662 2 ../dd_rasters/Reptilia_Lamprolepis leucosticta.tif
1 2 0.228 2 ../dd_rasters/Reptilia_Cyrtodactylus durio.tif
1 2 0.258 2 ../dd_rasters/Reptilia_Cyrtodactylus jelawangensis.tif
1 2 0.465 2 ../dd_rasters/Reptilia_Cyrtodactylus payacola.tif
1 2 0.615 2 ../dd_rasters/Reptilia_Hemiphyllodactylus huishuiensis.tif
1 2 0.44 2 ../dd_rasters/Reptilia_Hemiphyllodactylus larutensis.tif
1 2 0.349 2 ../dd_rasters/Reptilia_Hemiphyllodactylus margarethae.tif
1 2 0.29 2 ../dd_rasters/Reptilia_Hemiphyllodactylus zugi.tif
1 2 0.215 2 ../dd_rasters/Reptilia_Luperosaurus angliit.tif
1 2 0.223 2 ../dd_rasters/Reptilia_Gekko sorok.tif
1 2 0.451 2 ../dd_rasters/Reptilia_Gekko bannaense.tif
1 2 0.211 2 ../dd_rasters/Reptilia_Gekko rhacophorus.tif
1 2 0.254 2 ../dd_rasters/Reptilia_Takydromus madaensis.tif
1 2 0.366 2 ../dd_rasters/Reptilia_Dasia johnsinghi.tif
1 2 0.307 2 ../dd_rasters/Reptilia_Eutropis darevskii.tif
1 2 0.216 2 ../dd_rasters/Reptilia_Larutia puehensis.tif
1 2 0.121 2 ../dd_rasters/Reptilia_Sphenomorphus alfredi.tif
1 2 0.256 2 ../dd_rasters/Reptilia_Sphenomorphus anomalopus.tif
1 2 0.083 2 ../dd_rasters/Reptilia_Tytthoscincus cophias.tif
1 2 0.129 2 ../dd_rasters/Reptilia_Sphenomorphus crassus.tif
1 2 0.065 2 ../dd_rasters/Reptilia_Sphenomorphus haasi.tif
1 2 0.086 2 ../dd_rasters/Reptilia_Sphenomorphus maculicollus.tif
1 2 0.305 2 ../dd_rasters/Reptilia_Sphenomorphus malayanus.tif
1 2 0.046 2 ../dd_rasters/Reptilia_Sphenomorphus murudensis.tif
1 2 0.432 2 ../dd_rasters/Reptilia_Sphenomorphus senja.tif
1 2 0.148 2 ../dd_rasters/Reptilia_Sphenomorphus shelfordi.tif
1 2 0.16 2 ../dd_rasters/Reptilia_Sphenomorphus tanahtinggi.tif
1 2 0.174 2 ../dd_rasters/Reptilia_Sphenomorphus tenuiculus.tif
1 2 0.094 2 ../dd_rasters/Reptilia_Tropidophorus micropus.tif
1 2 0.147 2 ../dd_rasters/Reptilia_Tytthoscincus batupanggah.tif
1 2 0.159 2 ../dd_rasters/Reptilia_Tytthoscincus leproauricularis.tif
1 2 0.468 2 ../dd_rasters/Reptilia_Tytthoscincus panchorensis.tif
1 2 0.269 2 ../dd_rasters/Reptilia_Scincella apraefrontalis.tif
1 2 0.361 2 ../dd_rasters/Reptilia_Scincella darevskii.tif
1 2 0.427 2 ../dd_rasters/Reptilia_Scincella devorator.tif
1 2 0.155 2 ../dd_rasters/Reptilia_Lipinia inconspicua.tif
1 2 0.357 2 ../dd_rasters/Reptilia_Scincella przewalskii.tif
1 2 0.182 2 ../dd_rasters/Reptilia_Scincella rara.tif
1 2 0.255 2 ../dd_rasters/Reptilia_Scincella schmidti.tif
1 2 0.17 2 ../dd_rasters/Reptilia_Tytthoscincus sibuensis.tif
1 2 0.002 2 ../dd_rasters/Reptilia_Diplodactylus kenneallyi.tif
1 2 0.039 2 ../dd_rasters/Reptilia_Strophurus congoo.tif
1 2 0.021 2 ../dd_rasters/Reptilia_Antaioserpens warro.tif
1 2 0.162 2 ../dd_rasters/Reptilia_Cyrtodactylus kimberleyensis.tif
1 2 0.139 2 ../dd_rasters/Reptilia_Myron karnsi.tif
1 2 0.012 2 ../dd_rasters/Reptilia_Aprasia clairae.tif
1 2 0.005 2 ../dd_rasters/Reptilia_Aprasia picturata.tif
1 2 0.191 2 ../dd_rasters/Reptilia_Aprasia wicherina.tif
1 2 0.504 2 ../dd_rasters/Reptilia_Anilios batillus.tif
1 2 0 2 ../dd_rasters/Reptilia_Anilios howi.tif
1 2 0.188 2 ../dd_rasters/Reptilia_Anilios longissimus.tif
1 2 0 2 ../dd_rasters/Reptilia_Anilios micrommus.tif
1 2 0.052 2 ../dd_rasters/Reptilia_Anilios robertsi.tif
1 2 0.001 2 ../dd_rasters/Reptilia_Anilios splendidus.tif
1 2 0.342 2 ../dd_rasters/Reptilia_Anilios yampiensis.tif
1 2 0 2 ../dd_rasters/Reptilia_Anilios zonula.tif
1 2 0.191 2 ../dd_rasters/Reptilia_Carlia quinquecarinata.tif
1 2 0.224 2 ../dd_rasters/Reptilia_Carlia sukur.tif
1 3 0.16 3 ../dd_rasters/Aves_Erythropitta meeki.tif
1 3 0.013 3 ../dd_rasters/Aves_Tityra leucura.tif
1 3 0.355 3 ../dd_rasters/Aves_Oriolus cruentus.tif
1 2 0.222 2 ../dd_rasters/Reptilia_Calotes bhutanensis.tif
1 2 0.234 2 ../dd_rasters/Reptilia_Pseudocalotes khaonanensis.tif
1 2 0.192 2 ../dd_rasters/Reptilia_Pseudocalotes rhammanotus.tif
1 2 0.436 2 ../dd_rasters/Reptilia_Pseudocalotes ziegleri.tif
1 2 0.256 2 ../dd_rasters/Reptilia_Diploderma chapaense.tif
1 2 0.252 2 ../dd_rasters/Reptilia_Diploderma hamptoni.tif
1 2 0.138 2 ../dd_rasters/Reptilia_Japalura sagittifera.tif
1 2 0.552 2 ../dd_rasters/Reptilia_Dibamus deharvengi.tif
1 2 0.253 2 ../dd_rasters/Reptilia_Dibamus dezwaani.tif
1 2 0.321 2 ../dd_rasters/Reptilia_Dibamus montanus.tif
1 2 0.169 2 ../dd_rasters/Reptilia_Dibamus somsaki.tif
1 2 0.213 2 ../dd_rasters/Reptilia_Dibamus tebal.tif
1 2 0.445 2 ../dd_rasters/Reptilia_Cnemaspis aurantiacopes.tif
1 2 0.253 2 ../dd_rasters/Reptilia_Cnemaspis dezwaani.tif
1 2 0.213 2 ../dd_rasters/Reptilia_Cnemaspis laoensis.tif
1 2 0.135 2 ../dd_rasters/Reptilia_Cyrtodactylus bansocensis.tif
1 2 0.244 2 ../dd_rasters/Reptilia_Cyrtodactylus consobrinoides.tif
1 2 0.136 2 ../dd_rasters/Reptilia_Cyrtodactylus darevskii.tif
1 2 0.226 2 ../dd_rasters/Reptilia_Cyrtodactylus dati.tif
1 2 0.261 2 ../dd_rasters/Reptilia_Cyrtodactylus fumosus.tif
1 2 0.212 2 ../dd_rasters/Reptilia_Cyrtodactylus irregularis.tif
1 2 0.563 2 ../dd_rasters/Reptilia_Cyrtodactylus klakahensis.tif
1 2 0.319 2 ../dd_rasters/Reptilia_Cyrtodactylus mandalayensis.tif
1 2 0.284 2 ../dd_rasters/Reptilia_Cyrtodactylus martini.tif
1 2 0.729 2 ../dd_rasters/Reptilia_Cyrtodactylus petani.tif
1 2 0.178 2 ../dd_rasters/Reptilia_Cyrtodactylus rufford.tif
1 2 0.101 2 ../dd_rasters/Reptilia_Cyrtodactylus russelli.tif
1 2 0.193 2 ../dd_rasters/Reptilia_Cyrtodactylus spelaeus.tif
