id,species,synonyms
177463,Lycodryas granuliceps,Dipsas gaimardi
172791,Lycodryas guentheri,Stenophis guentheri
177502,Lycodryas inopinae,Stenophis inopinae
172873,Lycodryas inornatus,Stenophis inornatus
193508,Lycodryas maculatus,Dipsadoboa maculata
193508,Lycodryas maculatus,Steophis maculatus
193508,Lycodryas maculatus,Lycodryas sanctijohannis
172853,Lycodryas pseudogranuliceps,Stenophis pseudogranuliceps
61427,Lycognathophis seychellensis,Scopelophis seychellensis
61427,Lycognathophis seychellensis,Psammophis seychellensis
13290819,Lycophidion albomaculatum,Lycophidion horstockii
183201,Lycophidion capense,Lydodon capensis
13290840,Lycophidion irroratum,Coluber irroratus
176853,Lycophidion nanum,Cryptolycus nanus
176853,Lycophidion nanum,Lycophidion nanus
13290912,Lycophidion nigromaculatum,Alopecion nigromaculatus
176854,Lycophidion ornatum,Lycophidion capense
44979700,Lycophidion pembanum,Lycophidion capense
176855,Lycophidion semicinctum,Lycodon horstokii
47154209,Lygisaurus absconditus,Lygisaurus abscondita
47154209,Lygisaurus absconditus,Carlia abscondita
47154386,Lygisaurus aeratus,Carlia aerata
47154386,Lygisaurus aeratus,Lygosoma aeratum
42483232,Lygisaurus curtus,Carlia curta
42483232,Lygisaurus curtus,Lygosoma curtum
47154429,Lygisaurus foliorum,Carlia foliorum
47154605,Lygisaurus laevis,Carlia laevis
47154605,Lygisaurus laevis,Lygosoma laeve
42483359,Lygisaurus macfarlani,Carlia macfarlani
47155029,Lygisaurus malleolus,Carlia malleolus
42483381,Lygisaurus novaeguineae,Carlia novaeguineae
42483381,Lygisaurus novaeguineae,Lygosoma novaeguineae
47155058,Lygisaurus parrhasius,Carlia parrhasius
102966705,Lygisaurus rimula,Carlia rimula
47155146,Lygisaurus rococo,Carlia rococo
178559,Lygisaurus sesbrauna,Carlia sesbrauna
47155189,Lygisaurus tanneri,Carlia tanneri
47155248,Lygisaurus zuma,Carlia zuma
44648121,Lygodactylus angularis,Lygodactylus grzimeki
172837,Lygodactylus bivittis,Scalabotes bivittis
172837,Lygodactylus bivittis,Microscalabotes bivittis
150252994,Lygodactylus bonsi,Lygodactylus bernardi
196916,Lygodactylus bradfieldi,Lygodactylus capensis
196916,Lygodactylus bradfieldi,Lygodactylus capensis
196917,Lygodactylus capensis,Hemidactylus capensis
174118,Lygodactylus chobiensis,Lygodactylus picturatus
110211643,Lygodactylus grotei,Lygodactylus capensis
203850,Lygodactylus gutturalis,Hemidactylus gutturalis
172987,Lygodactylus heterurus,Lygodactylus trilineigularis
196921,Lygodactylus incognitus,Lygodactylus nigropunctatus
110212120,Lygodactylus klugei,Vanzoia klugei
44928818,Lygodactylus laterimaculatus,Lygodactylus scheffleri
172956,Lygodactylus madagascariensis,Scalabotes madagascariensis
172794,Lygodactylus mirabilis,Millotisaurus mirabilis
196922,Lygodactylus montiscaeruli,Lygodactylus nigropunctatus
196920,Lygodactylus nigropunctatus,Lygodactylus nigropunctatus
196923,Lygodactylus ocellatus,Lygodactylus ocellatus
178236,Lygodactylus picturatus,Lygodactylus septemlineatus
178236,Lygodactylus picturatus,Lygodactylus quinquelineatus
178236,Lygodactylus picturatus,Hemidactylus picturatus
178236,Lygodactylus picturatus,Lygodactylus griseus
178218,Lygodactylus pictus,Lygodactylus robustus
178218,Lygodactylus pictus,Scalabotes pictus
21267598,Lygodactylus scorteccii,Lygodactylus picturatus
196925,Lygodactylus soutpansbergensis,Lygodactylus ocellatus
196926,Lygodactylus stevensoni,Lygodactylus capensis
203851,Lygodactylus thomensis,Scalabotes thomensis
172945,Lygodactylus tolampyae,Hemidactylus tolampyae
44928863,Lygodactylus uluguruensis,Lygodactylus scheffleri
44648243,Lygodactylus viscatus,Lygodactylus howelli
44648243,Lygodactylus viscatus,Hemidactylus viscatus
63488607,Lygodactylus wetzeli,Vanzoia wetzeli
14665363,Lygodactylus williamsi,Lygodactylus picturatus
190556,Lygophis anomalus,Coronella anomala
190556,Lygophis anomalus,Liophis anomalus
176833,Lygophis dilepis,Lygophis lineatus
176833,Lygophis dilepis,Aporophis dilepis
176833,Lygophis dilepis,Liophis dilepis
176834,Lygophis elegantissimus,Liophis anomalus
176834,Lygophis elegantissimus,Rhadinaea elegantissima
176834,Lygophis elegantissimus,Liophis elegantissimus
190552,Lygophis flavifrenatus,Liophis flavifrenatus
190553,Lygophis lineatus,Liophis lineatus
190553,Lygophis lineatus,Coluber lineatus
190554,Lygophis meridionalis,Liophis meridionalis
190555,Lygophis paucidens,Liophis paucidens
174148,Lygophis vanzolinii,Liophis vanzolinii
194118,Lygosoma albopunctata,Eumeces albopunctatus
194118,Lygosoma albopunctata,Riopa albopunctata
14665893,Lygosoma angeli,Riopa angeli
178443,Lygosoma anguinum,Lygosoma anguininum
178443,Lygosoma anguinum,Riopa anguina
14665983,Lygosoma bampfyldei,Riopa bampfyldei
14667781,Lygosoma corpulentum,Riopa corpulenta
14667781,Lygosoma corpulentum,Lygosoma carinatum
194121,Lygosoma goaensis,Riopa goaensis
172624,Lygosoma guentheri,Eumeces guentheri
12471,Lygosoma haroldyoungi,Riopa haroldyoungi
14668000,Lygosoma isodactylum,Eumeces isodactylus
12472,Lygosoma koratense,Lygosoma khoratense
12472,Lygosoma koratense,Riopa koratense
172658,Lygosoma lineata,Riopa lineata
172658,Lygosoma lineata,Lygosoma lineatum
172658,Lygosoma lineata,Chiamela lineata
14668341,Lygosoma lineolatum,Riopa lineolata
194120,Lygosoma opisthorhodum,Riopa opisthorhodum
14669008,Lygosoma popae,Riopa popae
172676,Lygosoma punctata,Eumeces punctatus
172676,Lygosoma punctata,Lygosoma punctatum
172676,Lygosoma punctata,Riopa punctata
172676,Lygosoma punctata,Lygosoma punctatus
172676,Lygosoma punctata,Scincus punctatus
195312,Lygosoma quadrupes,Anguis quadrupes
178303,Lygosoma singha,Lygosoma singhum
178303,Lygosoma singha,Riopa singhum
194122,Lygosoma vosmaeri,Riopa vosmaeri
194122,Lygosoma vosmaeri,Hagria vosmaeri
57209,Lynchius flavomaculatus,Phrynopus flavomaculatus
57209,Lynchius flavomaculatus,Eleutherodactylus flavomaculatus
57220,Lynchius nebulanastes,Phrynopus nebulanastes
57221,Lynchius parkeri,Phrynopus parkeri
57108,Lynchius simmonsi,Oreobates simmonsi
57108,Lynchius simmonsi,Ischnocnema simmonsi
41647,Lyncodon patagonicus,Mustela patagonica
22689690,Lyncornis macrotis,Eurostopodus macrotis
22689685,Lyncornis temminckii,Eurostopodus temminckii
12519,Lynx lynx,Felix lynx
12520,Lynx pardinus,Felis pardina
170409,Lyriocephalus scutatus,Lacerta scutata
12938,Lyroderma lyra,Encheira lyra
12938,Lyroderma lyra,Megaderma spectrum
12938,Lyroderma lyra,Vespertilio carnatica
12938,Lyroderma lyra,Megaderma lyra
22679483,Lyrurus mlokosiewiczi,Tetrao mlokosiewiczi
22679480,Lyrurus tetrix,Tetrao tetrix
136154,Lysapsus bolivianus,Lysapsus limellus
136154,Lysapsus bolivianus,Pseudis boliviana
136154,Lysapsus bolivianus,Lysapsus boliviana
55762,Lysapsus caraya,Pseudis caraya
55763,Lysapsus laevis,Pseudis laevis
55764,Lysapsus limellum,Pseudis limellum
164769,Lytorhynchus diadema,Lytorhynchus kennedyi
164769,Lytorhynchus diadema,Lytorhynchus gaddi
164769,Lytorhynchus diadema,Heterodon diadema
115603537,Lytorhynchus paradoxus,Acontiophis paradoxa
115603537,Lytorhynchus paradoxus,Lytorhynchus monticornis
164565,Lytorhynchus ridgewayi,Lytorhynchus gabrielis
47102838,Mabuya dominicana,Mabuia dominicana
47102893,Mabuya mabouya,Lacerta mabouya
12548,Macaca arctoides,Macaca harmandi
12548,Macaca arctoides,Macaca ursinus
12548,Macaca arctoides,Macaca speciosus
12548,Macaca arctoides,Macaca brunneus
12548,Macaca arctoides,Macaca rufescens
12548,Macaca arctoides,Macaca melli
12548,Macaca arctoides,Macaca melanotus
12549,Macaca assamensis,Macaca macclellandii
12549,Macaca assamensis,Macaca coolidgei
12549,Macaca assamensis,Macaca rhesosimilis
12549,Macaca assamensis,Macaca problematicus
12549,Macaca assamensis,Macaca sikimensis
12569,Macaca brunnescens,Macaca ochreata
12550,Macaca cyclopis,Macaca affinis
12551,Macaca fascicularis,Simia cynomolgus
12551,Macaca fascicularis,Simia aygula
12551,Macaca fascicularis,Macacus carbonaria
12551,Macaca fascicularis,Macaca irus
12551,Macaca fascicularis,Semnpithecus kra 
12551,Macaca fascicularis,Simia fascicularis
12570,Macaca hecki,Macaca tonkeana
39792,Macaca leonina,Macaca blythii
39792,Macaca leonina,Macaca coininus
39792,Macaca leonina,Macaca insulana
39792,Macaca leonina,Macaca andamanensis
39792,Macaca leonina,Macaca adusta
39792,Macaca leonina,Macaca indochinensis
12553,Macaca maura,Macaca hypomelas
12553,Macaca maura,Macaca inornatus
12553,Macaca maura,Macaca cuvieri
12553,Macaca maura,Macaca majuscula
12553,Macaca maura,Macaca fusco-ater
12553,Macaca maura,Macaca maurus
12554,Macaca mulatta,Macaca siamica
12554,Macaca mulatta,Macaca mcmahoni
12554,Macaca mulatta,Macaca rhesus
12554,Macaca mulatta,Macaca brevicaudatus
12554,Macaca mulatta,Macaca erythraea
12554,Macaca mulatta,Macaca littoralis
12554,Macaca mulatta,Macaca brachyurus
12554,Macaca mulatta,Macaca fulvus
12554,Macaca mulatta,Macaca nipalensis
12554,Macaca mulatta,Macaca lasiotus
12554,Macaca mulatta,Macaca sancti-johannis
12554,Macaca mulatta,Macaca villosa
12554,Macaca mulatta,Macaca oinops
12554,Macaca mulatta,Macaca tcheliensis
12554,Macaca mulatta,Macaca vestita
12555,Macaca nemestrina,Macaca platypygos
12555,Macaca nemestrina,Macaca libidinosus
12555,Macaca nemestrina,Macaca fusca
12555,Macaca nemestrina,Macaca longicruris
12555,Macaca nemestrina,Macaca maimon
12555,Macaca nemestrina,Macaca nucifera
12555,Macaca nemestrina,Macaca broca
12555,Macaca nemestrina,Macaca carpolegus
12555,Macaca nemestrina,Macaca brachyurus
12556,Macaca nigra,Macaca malayanus
12556,Macaca nigra,Macaca lembicus
39793,Macaca ochreata,Macaca ochreata
39794,Macaca pagensis,Macaca mentaveensis
39795,Macaca siberu,Macaca pagensis
12559,Macaca silenus,Macaca vetulus
12559,Macaca silenus,Macaca albibarbatus
12559,Macaca silenus,Macaca veter
12559,Macaca silenus,Macaca ferox
12560,Macaca sinica,Macaca audeberti
12560,Macaca sinica,Macaca inaurea
12560,Macaca sinica,Macaca pileatus
12560,Macaca sinica,Macaca longicaudata
12561,Macaca sylvanus,Simia sylvanus
12561,Macaca sylvanus,Macaca sylvana
12562,Macaca thibetana,Macaca pullus
12563,Macaca tonkeana,Macaca hypomelanus
22700321,Machetornis rixosa,Machetornis rixosus 
22700321,Machetornis rixosa,Machetornis rixosus 
22700321,Machetornis rixosa,Machetornis rixosus 
22711939,Machlolophus holsti,Parus holsti
22711924,Machlolophus nuchalis,Parus nuchalis
22711934,Machlolophus spilonotus,Parus spilonotus
22711929,Machlolophus xanthogenys,Parus xanthogenys
110133204,Macrelaps microlepidotus,Uriechis microlepidotus
232775771,Macrochelys temminckii,Chelonura temminckii
232775771,Macrochelys temminckii,Macroclemys temminckii
232775771,Macrochelys temminckii,Gypochelys lacertina
232775771,Macrochelys temminckii,Macrochelys apalachicolae
12590,Macroderma gigas,Macroderma  saturata
12594,Macroglossus minimus,Pteropus minimus
12595,Macroglossus sobrinus,Macroglossus minimus
12595,Macroglossus sobrinus,Macroglossus fraternus
22716310,Macronus ptilosus,Macronous ptilosus
22716306,Macronus striaticeps,Macronous striaticeps
10120,Macronycteris commersonii,Macronycteris commersoni
10120,Macronycteris commersonii,Hipposideros commersoni
44687,Macronycteris gigas,Hipposideros gigas
44689,Macronycteris thomensis,Hipposideros thomensis
135485,Macronycteris vittatus,Hipposideros marungensis
135485,Macronycteris vittatus,Hipposideros vittatus
22718436,Macronyx sharpei,Anthus sharpei
178645,Macropholidus annectens,Pholidobolus annectens
48282025,Macropholidus huancabambae,Pholidobolus huancabambae
61532,Macroprotodon brevis,Coronella brevis
61533,Macroprotodon cucullatus,Macroprotodon mauritanicus
61533,Macroprotodon cucullatus,Coluber  cucullatus 
22690046,Macropsalis forcipata,Macropsalis creagra 
22690046,Macropsalis forcipata,Macropsalis creagra 
22690046,Macropsalis forcipata,Macropsalis creagra 
22690046,Macropsalis forcipata,Macropsalis creagra 
22690046,Macropsalis forcipata,Macropsalis creagra 
154625453,Macropygia macassariensis,Macropygia magna
154625310,Macropygia magna,Macropygia magna
22690576,Macropygia ruficeps,Columba ruficeps
154625942,Macropygia timorlaoensis,Macropygia magna
45369877,Macroscelides flavicaudatus,Macroscelides proboscideus
45369602,Macroscelides proboscideus,Sorex proboscideus
45369602,Macroscelides proboscideus,Macroscelides proboscideus
12650,Macrotis lagotis,Perameles lagotis
157295,Macrovipera lebetinus,Coluber lebetinus
157295,Macrovipera lebetinus,Vipera obtusa
157295,Macrovipera lebetinus,Vipera mauritanica
157295,Macrovipera lebetinus,Vipera euphratica
12654,Macrovipera schweizeri,Vipera schweizeri
172884,Madagascarophis colubrinus,Dipsas colubrina
172884,Madagascarophis colubrinus,Eteirodipsas colubrina
172907,Madascincus ankodabensis,Scelotes ankodabensis
172783,Madascincus igneocaudatus,Gongylus igneocaudatus
172732,Madascincus macrolepis,Scelotes macrolepis
172816,Madascincus melanopleura,Gongylus melanopleura
172739,Madascincus minutus,Amphiglossus minutus
172842,Madascincus mouroundavae,Gongylus mouroundavae
178686,Madascincus nanus,Amphiglossus nanus
172924,Madascincus polleni,Madascincus intermedius
172924,Madascincus polleni,Gongylus polleni
199772,Madascincus stumpffi,Amphiglossus stumpffi
199772,Madascincus stumpffi,Gongylus stumpffi
193499,Madatyphlops andasibensis,Typhlops andasibensis
193513,Madatyphlops arenarius,Typhlops arenarius
193513,Madatyphlops arenarius,Onychocephalus arenarius
193500,Madatyphlops boettgeri,Typhlops boettgeri
22607,Madatyphlops cariei,Typhlops cariei
199765,Madatyphlops comorensis,Typhlops comorensis
199765,Madatyphlops comorensis,Afrotyphlops comorensis
172900,Madatyphlops decorsei,Typhlops decorsei
178399,Madatyphlops domerguei,Lemuriatyphlops domerguei
178399,Madatyphlops domerguei,Typhlops domerguei
172868,Madatyphlops madagascariensis,Typhlops madagascariensis
172823,Madatyphlops microcephalus,Typhlops microcephalus
172823,Madatyphlops microcephalus,Lemuriatyphlops microcephalus
172871,Madatyphlops mucronatus,Typhlops mucronatus
172757,Madatyphlops ocularis,Typhlops ocularis
193501,Madatyphlops rajeryi,Typhlops rajeryi
178494,Madatyphlops reuteri,Typhlops lenzi
178494,Madatyphlops reuteri,Typhlops reuteri
178494,Madatyphlops reuteri,Lemuriatyphlops reuteri
12670,Madoqua kirkii,Madoqua damarensis
12668,Madoqua saltiana,Antilope saltiana
5512,Madromys blanfordi,Cremnomys blanfordi
5512,Madromys blanfordi,Mus blanfordi
5512,Madromys blanfordi,Rattus blanfordi
190561,Magliophis exiguus,Dromicus exiguus
190561,Magliophis exiguus,Arrhyton exiguum
190561,Magliophis exiguus,Arrhyton exiguus
190589,Magliophis stahli,Arrhyton exiguus
22720774,Magumma parva,Viridonia parva parva
22720774,Magumma parva,Viridonia parva parva
22720774,Magumma parva,Hemignathus parvus
13233,Makalata didelphoides,Mesomys didelphoides
13233,Makalata didelphoides,Makalata armata
6983,Makalata macrura,Echimys macrurus
13236,Makalata obscura,Mesomys obscurus
12695,Malaclemys terrapin,Testudo concentrica
12695,Malaclemys terrapin,Testudo ocellata
12695,Malaclemys terrapin,Emys pileata
12695,Malaclemys terrapin,Malaclemmys littoralis
12695,Malaclemys terrapin,Malaclemys terrapin
12695,Malaclemys terrapin,Malacoclemmys terrapin
12695,Malaclemys terrapin,Emys macrocephalus
12695,Malaclemys terrapin,Malaclemys tuberculifera
12695,Malaclemys terrapin,Malaclemmys littoralis
12695,Malaclemys terrapin,Malaclemmys macrospilota
12695,Malaclemys terrapin,Testudo terrapin
12695,Malaclemys terrapin,Emys centrata
12696,Malacochersus tornieri,Testudo loveridgii
12696,Malacochersus tornieri,Testudo tornieri
22715827,Malacocincla perspicillata,Trichastoma perspicillatum
170509,Malayemys macrocephala,Geoclemmys macrocephala
170509,Malayemys macrocephala,Emys macrocephala
123770834,Malayemys subtrijuga,Emys subtrijuga
123770834,Malayemys subtrijuga,Emys herrmanni
123770834,Malayemys subtrijuga,Emys nuchalis
123770834,Malayemys subtrijuga,Damonia crassiceps
123770834,Malayemys subtrijuga,Damonia oblonga
99931505,Malayodracon robinsonii,Gonyocephalus robinsonii
183151,Malayopython reticulatus,Broghammerus reticulatus
183151,Malayopython reticulatus,Morelia reticulatus
183151,Malayopython reticulatus,Boa reticulata
183151,Malayopython reticulatus,Python reticulatus
104842394,Malayopython timoriensis,Broghammerus timoriensis
104842394,Malayopython timoriensis,Liasis amethystinus
104842394,Malayopython timoriensis,Python timoriensis
169906,Malayotyphlops canlaonensis,Typhlops canlaonensis
169800,Malayotyphlops castanotus,Typhlops castonotus
169793,Malayotyphlops collaris,Typhlops collaris
169750,Malayotyphlops hypogius,Typhlops hypogius
192061,Malayotyphlops koekkoeki,Typhlops koekkoeki
104851060,Malayotyphlops kraalii,Typhlops kraalii
169890,Malayotyphlops luzonensis,Typhlops luzonensis
169824,Malayotyphlops manilae,Typhlops manilae
169824,Malayotyphlops manilae,Gerrhopilus manilae
169883,Malayotyphlops ruber,Typhlops ruber
169791,Malayotyphlops ruficauda,Typhlops petersii
169791,Malayotyphlops ruficauda,Typhlops jagori
169791,Malayotyphlops ruficauda,Typhlops ruficaudus
169791,Malayotyphlops ruficauda,Anilios ruficauda
22706626,Malindangia mcgregori,Coracina mcgregori
12721,Mallomys aroaensis,Dendrosminthus aroaensis
157253,Malpolon insignitus,Malpolon insignitus
157253,Malpolon insignitus,Coluber insignitus
164566,Malpolon moilensis,Coelopeltis producta
164566,Malpolon moilensis,Malpolon moilensis
164566,Malpolon moilensis,Scutophis moilensis
164566,Malpolon moilensis,Rhamphiophis maradiensis
164566,Malpolon moilensis,Coluber moilensis
164566,Malpolon moilensis,Coelopeltis cordofanensis
164566,Malpolon moilensis,Rhamphiophis septentrionalis
164566,Malpolon moilensis,Rhagerhis moilensis
164566,Malpolon moilensis,Rhamphiophis maradiensis
157262,Malpolon monspessulanus,Coelopeltis lacertina
157262,Malpolon monspessulanus,Coluber monspessulanus
157262,Malpolon monspessulanus,Natrix lacertina
157262,Malpolon monspessulanus,Coelopeltis monspessulanus
155093185,Malurus assimilis,Malurus lamberti
