id_no,species,mean_gHM,median_gHM,source
54615,Nannophryne cophotis,0.36129173,0.300096706,lost_spp
176146,Nannoscincus garrulus,0.082985705,0.054516405,lost_spp
176169,Nannoscincus humectus,0.062029887,0.05750731,lost_spp
122899722,Nannoscincus koniambo,0.272940796,0.209791616,lost_spp
176149,Nannoscincus manautei,0.22275377,0.233840317,lost_spp
176163,Nannoscincus rankini,0.059671308,0.05959419,lost_spp
61852,Nanohyla nanapollexa,0.205802457,0.193083361,dd_spp
222529945,Nanorana arnoldi,0.123546063,0.098372675,dd_spp
58422,Nanorana conaensis,0.127363785,0.097752713,dd_spp
58425,Nanorana feae,0.248910064,0.184697568,dd_spp
58433,Nanorana mokokchungensis,0.506283898,0.471321493,lost_spp
58433,Nanorana mokokchungensis,0.506283898,0.471321493,dd_spp
200068919,Nanorana phrynoides,0.496735279,0.485386848,dd_spp
58435,Nanorana rarica,0.273842053,0.24363932,dd_spp
145401908,Nasutixalus medogensis,0.171124635,0.173591956,dd_spp
14387,Neacomys pictus,0.053874699,0.028041603,dd_spp
2861,Necromys punctulatus,0.272497368,0.232558995,dd_spp
115555721,Nectomys grandis,0.298474674,0.268565446,dd_spp
54839,Nectophrynoides frontierei,0.190073311,0.190073311,dd_spp
54840,Nectophrynoides laevis,0.274652905,0.267447531,dd_spp
54842,Nectophrynoides poyntoni,0.257910825,0.204140067,lost_spp
22692740,Neocrex colombiana,0.243504741,0.218800664,dd_spp
136554,Neodon forresti,0.143167101,0.158521086,dd_spp
13382,Neonycteris pusilla,0.01559411,0.016754318,lost_spp
13382,Neonycteris pusilla,0.01559411,0.016754318,dd_spp
44919,Neoromicia flavescens,0.276636361,0.175700307,dd_spp
44921,Neoromicia helios,0.327629581,0.23295711,dd_spp
95558146,Neoromicia isabella,0.282313679,0.233272135,dd_spp
44922,Neoromicia melckorum,0.219345443,0.191998526,dd_spp
67359364,Neoromicia robertsi,0.178197764,0.175547168,dd_spp
116989038,Neotoma insularis,0.005196358,0.005088303,dd_spp
14662,Nesolagus netscheri,0.245989568,0.229721114,dd_spp
197205,Nessia deraniyagalai,0.703453004,0.703453004,lost_spp
197205,Nessia deraniyagalai,0.703453004,0.703453004,dd_spp
136236,Neusticomys ferreirai,0.114948508,0.111296885,dd_spp
14742,Neusticomys oyapocki,0.028689444,0.018122253,dd_spp
56398,Niceforonia aderca,0.262466552,0.244546697,dd_spp
57208,Niceforonia fallaciosa,0.092497354,0.021334071,dd_spp
40766,Nilopegamys plumbeus,0.61307492,0.618155032,lost_spp
75170374,Ninia franciscoi,0.463685414,0.463443249,dd_spp
161800,Noblella peruviana,0.139853487,0.139390469,dd_spp
154107179,Nototriton costaricense,0.101924634,0.096751805,dd_spp
51061032,Nototriton tomamorum,0.2120855,0.21058777,lost_spp
178421,Nubeoscincus glacialis,0.22929166,0.190863803,dd_spp
42485012,Nubeoscincus stellaris,0.125115402,0.086035185,dd_spp
145971380,Nucras aurantiaca,0.343161119,0.324953586,lost_spp
145971380,Nucras aurantiaca,0.343161119,0.324953586,dd_spp
196988,Nucras caesicaudata,0.133201678,0.127224982,dd_spp
22693170,Numenius borealis,0.256693018,0.170806155,lost_spp
40022,Nycteris madagascariensis,0.206273762,0.204304218,dd_spp
14934,Nycteris major,0.148867472,0.114873655,dd_spp
44695,Nycteris parisii,0.204877251,0.192262784,dd_spp
44696,Nycteris vinsoni,0.10865054,0.071679421,dd_spp
112691304,Nyctibatrachus manalari,0.354821885,0.343066931,dd_spp
165116627,Nyctibatrachus mewasinghi,0.550718465,0.551401258,dd_spp
112691372,Nyctibatrachus radcliffei,0.315352062,0.288477704,dd_spp
112691415,Nyctibatrachus robinmoorei,0.320270487,0.31915231,dd_spp
48873762,Nyctibatrachus shiradi,0.447815878,0.37387526,dd_spp
163015864,Nycticebus bancanus,0.260229845,0.202279001,lost_spp
14955,Nyctimene cyclotis,0.140758771,0.129022427,dd_spp
14956,Nyctimene draconilla,0.080359592,0.064562298,dd_spp
14959,Nyctimene masalai,0.138310748,0.119239248,dd_spp
14961,Nyctimene sanctacrucis,0.10844387,0.096889541,dd_spp
74055384,Nyctimystes eucavatus,0.173362061,0.127323166,dd_spp
136099,Nyctimystes kuduki,0.367127096,0.332846463,dd_spp
55776,Nyctimystes montanus,0.142640989,0.128915288,dd_spp
55778,Nyctimystes obsoletus,0.382958545,0.394127145,dd_spp
55787,Nyctimystes tyleri,0.208845381,0.12003082,dd_spp
15005,Nyctophilus heran,0.31152268,0.256629437,dd_spp
85289876,Nyctophilus shirleyae,0.143747786,0.12769489,dd_spp
54947,Nymphargus armatus,0.151266757,0.151209235,lost_spp
181161885,Nymphargus humboldti,0.09927101,0.087801196,dd_spp
54972,Nymphargus nephelophila,0.277420382,0.281524837,dd_spp
54974,Nymphargus ocellatus,0.262682684,0.231771737,dd_spp
54999,Nymphargus truebae,0.108707902,0.108325697,lost_spp
135903,Nymphargus vicenteruedai,0.21603402,0.199252754,dd_spp
87948071,Ochotona coreana,0.227517221,0.197410837,dd_spp
15090,Octodon pacificus,0.287544324,0.27472949,lost_spp
58641,Odorrana leporipes,0.563718339,0.574207425,dd_spp
54312717,Odorrana macrotympana,0.661693804,0.688863665,dd_spp
58356,Odorrana mawphlangensis,0.346354932,0.307541788,dd_spp
135818,Odorrana monjerai,0.387987178,0.384768635,dd_spp
114116519,Odorrana mutschmanni,0.360634787,0.315478653,dd_spp
15132,Oecomys cleberi,0.309082065,0.233441658,dd_spp
15136,Oecomys paricola,0.098605216,0.084821749,dd_spp
59307,Oedipina altura,0.493349652,0.471943498,lost_spp
59307,Oedipina altura,0.493349652,0.471943498,dd_spp
112686106,Oedipina capitalina,0.63960639,0.635823905,dd_spp
59309,Oedipina collaris,0.250740479,0.207172193,dd_spp
59317,Oedipina maritima,0.105804229,0.104276329,lost_spp
51061256,Oedipina nimaso,0.142598621,0.146072455,dd_spp
59320,Oedipina paucidentata,0.401860148,0.410822034,lost_spp
59320,Oedipina paucidentata,0.401860148,0.410822034,dd_spp
51146806,Oedipina petiola,0.074046499,0.06792476,lost_spp
51061221,Oedipina pseudouniformis,0.365337257,0.385299772,dd_spp
113887668,Oedipina stuarti,0.428971032,0.435750842,dd_spp
22710380,Oenanthe dubia,0.256244033,0.232962057,dd_spp
15165,Oenomys ornatus,0.439253099,0.448466837,dd_spp
15189,Olallamys albicauda,0.407467272,0.421001449,dd_spp
15190,Olallamys edax,0.290613587,0.267050475,dd_spp
192111,Oligodon annamensis,0.384972705,0.320567399,dd_spp
211835174,Oligodon bivirgatus,0.295084882,0.294481784,dd_spp
192106,Oligodon hamptoni,0.319999643,0.278490365,dd_spp
199519885,Oligodon lipipengi,0.162722466,0.164800972,dd_spp
177417,Oligodon macrurus,0.491859855,0.461723536,dd_spp
202846,Oligodon melaneus,0.540862262,0.540862262,dd_spp
191997,Oligodon melanozonatus,0.136627868,0.136627868,dd_spp
192118,Oligodon moricei,0.638730688,0.60349226,dd_spp
15199,Oligodon nikhili,0.47271132,0.409115911,dd_spp
169898,Oligodon perkinsi,0.276935559,0.228169769,dd_spp
192110,Oligodon petronellae,0.541583457,0.495552808,dd_spp
192096,Oligodon praefrontalis,0.414976568,0.412054837,dd_spp
192167,Oligodon saintgironsi,0.259721236,0.198903821,dd_spp
177422,Oligodon torquatus,0.355130781,0.280215651,dd_spp
172700,Oligodon travancoricus,0.568757141,0.575593472,dd_spp
183202,Oligodon vertebralis,0.23345167,0.175356075,dd_spp
14665245,Oligodon wagneri,0.265992031,0.252817839,dd_spp
136530,Oligoryzomys brendae,0.209858826,0.148085669,dd_spp
136336,Oligoryzomys moojeni,0.153371429,0.143536612,dd_spp
136425,Oligoryzomys rupestris,0.178188112,0.159132868,dd_spp
120189967,Oligosoma pikitanga,0.000531251,0.000531251,lost_spp
55931,Ololygon atrata,0.168588457,0.123419039,dd_spp
154107208,Ololygon goya,0.137949976,0.125786245,dd_spp
55967,Ololygon jureia,0.019606505,0.011287686,dd_spp
78585527,Ololygon pombali,0.026882491,0.026127921,dd_spp
203556,Omoadiphas cannula,0.249905568,0.223733924,lost_spp
76317538,Oninia senglaubi,0.111629444,0.089902103,dd_spp
79100197,Onychodactylus zhangyapingi,0.31731443,0.239407502,dd_spp
61539,Ophiomorus latastii,0.619821319,0.716121674,dd_spp
63719,Ophisaurus incomptus,0.689586589,0.689703733,dd_spp
178526,Ophisops elbaensis,0.339546485,0.353133738,dd_spp
22679141,Ophrysia superciliosa,0.406565874,0.388718247,lost_spp
194054,Opisthotropis cucae,0.266837021,0.176463172,dd_spp
191913,Opisthotropis jacobi,0.365843684,0.301552564,dd_spp
191921,Opisthotropis maculosa,0.498361944,0.511058748,dd_spp
15392,Opisthotropis spenceri,0.410473684,0.345492959,dd_spp
192178,Opisthotropis tamdaoensis,0.464582346,0.446053565,dd_spp
56564,Oreobates discoidalis,0.21883286,0.181445986,dd_spp
78527107,Oreobates machiguenga,0.193213276,0.193092629,dd_spp
112685808,Oreobates yanucu,0.078830219,0.078734547,dd_spp
57603,Oreolalax weigoldi,0.222369346,0.221308805,dd_spp
61854,Oreophryne alticola,0.124457696,0.121236842,dd_spp
57904,Oreophryne asplenicola,0.174222658,0.174503624,dd_spp
57905,Oreophryne atrigularis,0.112724511,0.108013369,dd_spp
57908,Oreophryne brevicrus,0.145366213,0.145058557,dd_spp
112683940,Oreophryne choerophrynoides,0.095635703,0.09017662,dd_spp
57910,Oreophryne clamata,0.108013369,0.108013369,dd_spp
57912,Oreophryne flava,0.189453533,0.165393382,dd_spp
57913,Oreophryne frontifasciata,0.179543665,0.165011391,dd_spp
61856,Oreophryne geminus,0.075425285,0.060408778,dd_spp
61857,Oreophryne habbemensis,0.145232936,0.145058557,dd_spp
57920,Oreophryne kampeni,0.201960641,0.119827632,dd_spp
57922,Oreophryne loriae,0.638971366,0.64380002,dd_spp
76317571,Oreophryne mertoni,0.143084238,0.119393341,dd_spp
57928,Oreophryne pseudasplenicola,0.373612647,0.37428683,dd_spp
112683854,Oreophryne roedeli,0.115260123,0.091104295,dd_spp
57930,Oreophryne sibilans,0.108013369,0.108013369,dd_spp
61858,Oreophryne terrestris,0.075425285,0.060408778,dd_spp
57931,Oreophryne unicolor,0.074382979,0.089682117,dd_spp
57933,Oreophryne waira,0.174222658,0.174503624,dd_spp
57934,Oreophryne wapoga,0.228279043,0.164454035,dd_spp
136171,Oreophrynella dendronastes,0.012824501,0.011562104,dd_spp
15587,Oreoryzomys balneator,0.267969276,0.213391028,dd_spp
178238,Oreosaurus luctuosus,0.409515511,0.404451013,lost_spp
103692619,Oriolus cruentus,0.380327021,0.354804188,dd_spp
42484781,Ornithuroscincus albodorsalis,0.265000694,0.265000694,lost_spp
42484781,Ornithuroscincus albodorsalis,0.265000694,0.265000694,dd_spp
42484852,Ornithuroscincus nototaenia,0.080447585,0.064554371,lost_spp
15546,Orthogeomys cuniculus,0.720585925,0.717328131,dd_spp
15594,Oryzomys dimidiatus,0.1578851,0.138838142,dd_spp
40591,Oryzorictes tetradactylus,0.253351513,0.240013584,lost_spp
40591,Oryzorictes tetradactylus,0.253351513,0.240013584,dd_spp
59579,Oscaecilia elongata,0.250631351,0.205405369,dd_spp
59581,Oscaecilia hypereumeces,0.387908198,0.359515533,dd_spp
59582,Oscaecilia koepckeorum,0.15958878,0.15341612,dd_spp
21567283,Osteocephalus duellmani,0.1916927,0.169810586,dd_spp
178806265,Osteocephalus sangay,0.050089305,0.050089359,dd_spp
15645,Otomops formosus,0.561316548,0.510418266,dd_spp
15647,Otomops johnstonei,0.318341551,0.263345897,dd_spp
15649,Otomops papuensis,0.05755747,0.038390737,dd_spp
15650,Otomops secundus,0.485133221,0.529606342,dd_spp
15646,Otomops wroughtoni,0.323258935,0.297416121,dd_spp
45063,Otomys dartmouthi,0.200470758,0.221033171,dd_spp
22728599,Otus siaoensis,0.346977211,0.357305229,lost_spp
71532803,Ozimops halli,0.014396058,0.006928027,dd_spp
82345325,Ozimops loriae,0.397012196,0.407970697,dd_spp
199743,Pachycalamus brevis,0.21975123,0.157304808,dd_spp
110214162,Pachydactylus otaviensis,0.11204569,0.085436277,lost_spp
76317587,Paedophryne oyatabu,0.144271194,0.139345065,dd_spp
178183,Panaspis annobonensis,0.280052395,0.251278095,dd_spp
13155147,Panaspis burgeoni,0.176245783,0.158105843,lost_spp
113828575,Panaspis duruarum,0.261967566,0.165996939,lost_spp
113828575,Panaspis duruarum,0.261967566,0.165996939,dd_spp
178573,Panaspis helleri,0.175904513,0.158550017,lost_spp
113828592,Panaspis seydeli,0.160982837,0.122436862,dd_spp
13155216,Panaspis tancredi,0.477137599,0.4686618,dd_spp
174128,Panaspis wilsoni,0.235099492,0.174281657,lost_spp
174128,Panaspis wilsoni,0.235099492,0.174281657,dd_spp
66081103,Pantepuisaurus rodriguesi,0.027560209,0.032838389,lost_spp
63865,Pantherophis slowinskii,0.303089403,0.279939175,dd_spp
42485062,Papuascincus phaeodes,0.085559925,0.075982392,lost_spp
42485062,Papuascincus phaeodes,0.085559925,0.075982392,dd_spp
58552,Papurana aurata,0.110113604,0.109752782,dd_spp
58610,Papurana grisea,0.191596698,0.11886853,dd_spp
22690819,Paraclaravis geoffroyi,0.290425083,0.236998335,lost_spp
193487,Paracontias fasika,0.320128012,0.316907316,lost_spp
193486,Paracontias kankana,0.193575346,0.190747365,lost_spp
172903,Paracontias manify,0.13582714,0.132293954,lost_spp
172903,Paracontias manify,0.13582714,0.132293954,dd_spp
172941,Paracontias milloti,0.144629734,0.138195723,dd_spp
172811,Paracontias tsararano,0.171830526,0.171869814,lost_spp
172811,Paracontias tsararano,0.171830526,0.171869814,dd_spp
196004,Paracontias vermisaurus,0.165176353,0.163812295,lost_spp
196004,Paracontias vermisaurus,0.165176353,0.163812295,dd_spp
16042,Paracrocidura graueri,0.281930995,0.167668626,dd_spp
136176,Paradoxophyla tiarano,0.169883043,0.169883043,dd_spp
16122,Paraleptomys wilhelmina,0.187981152,0.165460438,dd_spp
136718,Paramelomys steini,0.129271573,0.13595365,dd_spp
78529967,Paramesotriton maolanensis,0.347728372,0.333766222,dd_spp
177530,Parapistocalamus hedigeri,0.157518769,0.132661834,dd_spp
16191,Paratelmatobius lutzii,0.065645965,0.066207804,lost_spp
163972919,Paratelmatobius segallai,0.235851155,0.257601269,dd_spp
78532203,Paratelmatobius yepiranga,0.169922905,0.170042455,dd_spp
81068840,Paratriaenops pauliani,0.0657907,0.0657907,dd_spp
16206,Paraxerus cooperi,0.289897157,0.229267158,dd_spp
16208,Paraxerus lucifer,0.261880087,0.290460765,dd_spp
192190,Pareas stanleyi,0.333937086,0.299735308,dd_spp
211836753,Pareas xuelinensis,0.348955891,0.353482842,dd_spp
22692854,Pareudiastes pacificus,0.115806998,0.118743688,lost_spp
22692857,Pareudiastes silvestris,0.09695174,0.100480776,lost_spp
57946,Parhoplophryne usambarica,0.200407748,0.201557249,lost_spp
22720827,Paroreomyza maculata,0.443088939,0.399625644,lost_spp
55212,Paruwrobates andinus,0.201637898,0.205429092,lost_spp
193907768,Parvoscincus agtorum,0.166925554,0.146498352,lost_spp
193907768,Parvoscincus agtorum,0.166925554,0.146498352,dd_spp
193908086,Parvoscincus banahaoensis,0.252901248,0.244479492,lost_spp
199802,Parvoscincus boyingi,0.252363589,0.203099973,dd_spp
193908322,Parvoscincus duwendorum,0.192768655,0.189550631,dd_spp
199803,Parvoscincus hadros,0.193666489,0.145963922,dd_spp
199804,Parvoscincus igorotorum,0.17823905,0.12538518,lost_spp
199804,Parvoscincus igorotorum,0.17823905,0.12538518,dd_spp
199805,Parvoscincus laterimaculatus,0.340605708,0.311570287,dd_spp
169855,Parvoscincus lawtoni,0.215949312,0.217586935,dd_spp
169775,Parvoscincus luzonensis,0.324528146,0.299201831,dd_spp
193908293,Parvoscincus palaliensis,0.217008197,0.229890965,lost_spp
169835,Parvoscincus palawanensis,0.201771442,0.179519534,lost_spp
169832,Parvoscincus sisoni,0.225680485,0.191858247,lost_spp
90386442,Pattonomys carrikeri,0.317218857,0.265972108,dd_spp
90386462,Pattonomys flavidus,0.515972512,0.517017961,dd_spp
39314,Pattonomys occasius,0.067697685,0.029718362,dd_spp
16506,Pelomys hopkinsi,0.515168776,0.499987662,dd_spp
54639,Peltophryne fluviatica,0.483822894,0.362484336,lost_spp
196587,Perochirus guentheri,0.151526477,0.156057447,dd_spp
16661,Peromyscus furvus,0.588117167,0.679104328,dd_spp
16664,Peromyscus guardia,0.005196358,0.005088303,lost_spp
16675,Peromyscus mekisturus,0.505958104,0.471244276,lost_spp
136710,Peromyscus sagax,0.501204262,0.474207342,dd_spp
85822291,Peropteryx pallidoptera,0.093349091,0.063102715,dd_spp
136790,Peropteryx trinitatis,0.473884792,0.464699313,dd_spp
16714,Petaurillus emiliae,0.094915757,0.107602119,dd_spp
16715,Petaurillus hosei,0.164878975,0.149936251,dd_spp
16716,Petaurillus kinlochii,0.537408553,0.512669265,dd_spp
16736,Petinomys hageni,0.358119239,0.413197368,dd_spp
48282318,Petracola labioocularis,0.156286568,0.155014098,lost_spp
48282318,Petracola labioocularis,0.156286568,0.155014098,dd_spp
22712390,Petrochelidon perdita,0.263,0.263,dd_spp
48150057,Petropedetes parkeri,0.16294396,0.149247378,dd_spp
122899894,Phaeoscincus ouinensis,0.146593288,0.146593288,lost_spp
122899894,Phaeoscincus ouinensis,0.146593288,0.146593288,dd_spp
122900128,Phaeoscincus taomensis,0.065607061,0.051269932,lost_spp
122900128,Phaeoscincus taomensis,0.065607061,0.051269932,dd_spp
16851,Phalanger matanim,0.244332575,0.202953145,lost_spp
15181418,Phalotris concolor,0.160307747,0.140599579,dd_spp
57180,Phantasmarana bocainensis,0.05900892,0.034414355,dd_spp
56372,Phantasmarana jordanensis,0.310959208,0.34588024,dd_spp
57184,Phantasmarana massarti,0.2331723,0.236596927,lost_spp
193263,Phelsuma borai,0.135881508,0.132778287,dd_spp
199769,Phelsuma gouldi,0.311750385,0.303685546,lost_spp
199769,Phelsuma gouldi,0.311750385,0.303685546,dd_spp
193492,Phelsuma hoeschi,0.209762408,0.1985562,dd_spp
172994,Phelsuma kely,0.171140528,0.170191988,lost_spp
172994,Phelsuma kely,0.171140528,0.170191988,dd_spp
199832,Philander olrogi,0.322951747,0.243772916,dd_spp
88418111,Philantomba walteri,0.425839748,0.367623463,dd_spp
58831,Philautus cinerascens,0.394015452,0.34802708,dd_spp
58857,Philautus jacobsoni,0.538726608,0.49829936,lost_spp
57640,Philautus kempii,0.1818272,0.156120583,lost_spp
57640,Philautus kempii,0.1818272,0.156120583,dd_spp
58870,Philautus maosonensis,0.308904787,0.268275112,dd_spp
58873,Philautus microdiscus,0.355192423,0.364086926,lost_spp
195938442,Philautus petersi,0.325994745,0.311515734,dd_spp
58929,Philautus tytthus,0.116068928,0.113290288,dd_spp
21268095,Philochortus rudolfensis,0.165550447,0.156885542,dd_spp
55965377,Philodryas boliviana,0.328527022,0.265625551,dd_spp
15181813,Philodryas laticeps,0.382265238,0.373914286,dd_spp
172845,Phisalixella iarakaensis,0.106854904,0.106135987,dd_spp
44578476,Pholidobolus dicrus,0.319715467,0.215815932,dd_spp
1120,Pholidoscelis major,0.180165097,0.180165097,dd_spp
58089,Phrynobatrachus albomarginatus,0.077728171,0.076731898,dd_spp
58093,Phrynobatrachus anotis,0.216477972,0.164331093,dd_spp
135737,Phrynobatrachus breviceps,0.332647931,0.302272603,dd_spp
58098,Phrynobatrachus brevipalmatus,0.938499033,0.93750459,dd_spp
58104,Phrynobatrachus cryptotis,0.217883205,0.164331093,dd_spp
58105,Phrynobatrachus dalcqi,0.163062181,0.162765458,dd_spp
58108,Phrynobatrachus elberti,0.238630662,0.216646612,dd_spp
58111,Phrynobatrachus gastoni,0.202020627,0.113586206,dd_spp
58113,Phrynobatrachus giorgii,0.248781255,0.154825471,dd_spp
16179556,Phrynobatrachus hieroglyphicus,0.208123304,0.208123304,dd_spp
58118,Phrynobatrachus inexpectatus,0.388557579,0.370300114,dd_spp
175371,Phrynobatrachus intermedius,0.204792127,0.203343332,lost_spp
19378341,Phrynobatrachus kakamikro,0.480675989,0.587759793,dd_spp
58125,Phrynobatrachus manengoubensis,0.277914773,0.272854865,lost_spp
89251013,Phrynobatrachus mayokoensis,0.102621461,0.102055956,dd_spp
58127,Phrynobatrachus nanus,0.238066194,0.216484398,dd_spp
76317553,Phrynobatrachus njiomock,0.291190018,0.2952898,lost_spp
